level,name,symbol,parent,nse_industry,member_count,source_url,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,just_entered_leading
industry,Breweries & Distilleries,equal_weight_top_members,Fast Moving Consumer Goods,Beverages,10,https://www.screener.in/market/IN04/IN0401/IN040102/IN040102001/,,not_stage_2,4,112.62,106.61,-0.19,0.00472,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.07,96.65,0.46,-1.29,False,False,2026-07-17 ratio=100.61 momentum=97.94; 2026-07-20 ratio=101.00 momentum=96.58; 2026-07-21 ratio=100.88 momentum=96.99; 2026-07-22 ratio=101.14 momentum=97.53; 2026-07-23 ratio=101.07 momentum=96.65,False
industry,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),equal_weight_top_members,Services,Commercial Services & Supplies,10,https://www.screener.in/market/IN09/IN0901/IN090104/IN090104005/,,not_stage_2,1,86.2,88.58,-0.82,0.00361,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,99.35,103.48,0.08,0.95,False,True,2026-07-17 ratio=99.27 momentum=102.53; 2026-07-20 ratio=99.22 momentum=102.22; 2026-07-21 ratio=99.26 momentum=103.04; 2026-07-22 ratio=99.33 momentum=103.53; 2026-07-23 ratio=99.35 momentum=103.48,False
industry,Cables - Electricals,equal_weight_top_members,Capital Goods,Industrial Products,10,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205003/,,not_stage_2,2,133.44,133.06,1.74,0.00559,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,98.86,103.42,0.35,4.09,False,True,2026-07-17 ratio=98.51 momentum=99.33; 2026-07-20 ratio=98.72 momentum=101.54; 2026-07-21 ratio=98.78 momentum=102.86; 2026-07-22 ratio=98.86 momentum=103.49; 2026-07-23 ratio=98.86 momentum=103.42,False
industry,Cigarettes & Tobacco Products,equal_weight_top_members,Fast Moving Consumer Goods,Cigarettes & Tobacco Products,4,https://www.screener.in/market/IN04/IN0401/IN040103/IN040103001/,,not_stage_2,0,74.18,88.2,-2.4,0.00311,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,97.1,96.94,-0.8,-0.66,False,False,2026-07-17 ratio=97.89 momentum=97.59; 2026-07-20 ratio=98.14 momentum=98.62; 2026-07-21 ratio=98.36 momentum=98.97; 2026-07-22 ratio=96.90 momentum=96.71; 2026-07-23 ratio=97.10 momentum=96.94,False
industry,Consulting Services,equal_weight_top_members,Services,Commercial Services & Supplies,5,https://www.screener.in/market/IN09/IN0901/IN090104/IN090104002/,,not_stage_2,1,75.29,80.42,-1.58,0.00315,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,97.99,99.08,0.61,0.11,False,False,2026-07-17 ratio=97.38 momentum=98.97; 2026-07-20 ratio=97.82 momentum=101.44; 2026-07-21 ratio=98.17 momentum=101.29; 2026-07-22 ratio=98.07 momentum=100.17; 2026-07-23 ratio=97.99 momentum=99.08,False
industry,E-Learning,equal_weight_top_members,Consumer Services,Other Consumer Services,7,https://www.screener.in/market/IN02/IN0206/IN020602/IN020602002/,,stage_2,5,93.54,86.87,0.09,0.00392,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,lagging,100.08,99.4,0.78,3.29,False,False,2026-07-17 ratio=99.30 momentum=96.11; 2026-07-20 ratio=99.35 momentum=96.88; 2026-07-21 ratio=99.83 momentum=98.41; 2026-07-22 ratio=100.03 momentum=99.74; 2026-07-23 ratio=100.08 momentum=99.40,False
industry,"Film Production, Distribution & Exhibition",equal_weight_top_members,"Media, Entertainment & Publication",Entertainment,10,https://www.screener.in/market/IN02/IN0204/IN020402/IN020402001/,,not_stage_2,3,78.66,79.05,-1.74,0.0033,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",improving,lagging,100.0,102.63,2.46,2.81,False,True,2026-07-17 ratio=97.53 momentum=99.82; 2026-07-20 ratio=98.16 momentum=102.93; 2026-07-21 ratio=98.58 momentum=104.19; 2026-07-22 ratio=98.80 momentum=102.90; 2026-07-23 ratio=100.00 momentum=102.63,False
industry,Footwear,equal_weight_top_members,Consumer Durables,Consumer Durables,9,https://www.screener.in/market/IN02/IN0202/IN020201/IN020201017/,,not_stage_2,0,72.04,72.1,-1.4,0.00302,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",weakening,leading,100.06,98.24,-1.48,-2.28,False,False,2026-07-17 ratio=101.54 momentum=100.51; 2026-07-20 ratio=101.14 momentum=100.38; 2026-07-21 ratio=101.14 momentum=100.63; 2026-07-22 ratio=100.72 momentum=99.56; 2026-07-23 ratio=100.06 momentum=98.24,False
industry,General Insurance,equal_weight_top_members,Financial Services,Insurance,6,https://www.screener.in/market/IN05/IN0501/IN050104/IN050104001/,,not_stage_2,3,93.99,93.17,0.44,0.00394,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.9,97.85,0.69,0.68,False,False,2026-07-17 ratio=98.21 momentum=97.18; 2026-07-20 ratio=98.47 momentum=98.27; 2026-07-21 ratio=98.92 momentum=98.52; 2026-07-22 ratio=98.70 momentum=98.18; 2026-07-23 ratio=98.90 momentum=97.85,False
industry,Household Appliances,equal_weight_top_members,Consumer Durables,Consumer Durables,10,https://www.screener.in/market/IN02/IN0202/IN020201/IN020201007/,,not_stage_2,1,89.35,90.22,-1.02,0.00374,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,leading,99.62,100.19,-0.5,-0.85,False,False,2026-07-17 ratio=100.12 momentum=101.04; 2026-07-20 ratio=100.85 momentum=101.98; 2026-07-21 ratio=100.60 momentum=101.99; 2026-07-22 ratio=99.85 momentum=101.40; 2026-07-23 ratio=99.62 momentum=100.19,False
industry,LPG/CNG/PNG/LNG Supplier,equal_weight_top_members,"Oil, Gas & Consumable Fuels",Gas,7,https://www.screener.in/market/IN03/IN0301/IN030101/IN030101003/,,not_stage_2,3,85.69,84.15,0.67,0.00359,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.48,98.52,-0.04,0.3,False,False,2026-07-17 ratio=98.52 momentum=98.22; 2026-07-20 ratio=98.90 momentum=100.74; 2026-07-21 ratio=98.76 momentum=101.67; 2026-07-22 ratio=98.72 momentum=101.53; 2026-07-23 ratio=98.48 momentum=98.52,False
industry,Life Insurance,equal_weight_top_members,Financial Services,Insurance,6,https://www.screener.in/market/IN05/IN0501/IN050104/IN050104002/,,not_stage_2,1,87.47,93.46,-1.85,0.00366,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,99.1,99.7,0.58,-0.41,False,False,2026-07-17 ratio=98.52 momentum=100.11; 2026-07-20 ratio=98.78 momentum=101.19; 2026-07-21 ratio=98.83 momentum=99.92; 2026-07-22 ratio=98.74 momentum=99.92; 2026-07-23 ratio=99.10 momentum=99.70,False
industry,Logistics Solution Provider,equal_weight_top_members,Services,Transport Services,10,https://www.screener.in/market/IN09/IN0901/IN090102/IN090102002/,,stage_2,5,91.85,90.46,0.48,0.00385,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.75,98.34,0.35,-0.44,False,False,2026-07-17 ratio=100.40 momentum=98.78; 2026-07-20 ratio=100.69 momentum=99.38; 2026-07-21 ratio=101.03 momentum=101.03; 2026-07-22 ratio=101.04 momentum=102.61; 2026-07-23 ratio=100.75 momentum=98.34,False
industry,Lubricants,equal_weight_top_members,"Oil, Gas & Consumable Fuels",Petroleum Products,9,https://www.screener.in/market/IN03/IN0301/IN030103/IN030103002/,,stage_2,5,111.47,88.15,2.44,0.00467,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,102.76,102.7,2.04,4.83,True,False,2026-07-17 ratio=100.72 momentum=97.87; 2026-07-20 ratio=101.22 momentum=99.29; 2026-07-21 ratio=101.37 momentum=100.41; 2026-07-22 ratio=101.55 momentum=101.49; 2026-07-23 ratio=102.76 momentum=102.70,True
industry,Meat Products including Poultry,equal_weight_top_members,Fast Moving Consumer Goods,Food Products,3,https://www.screener.in/market/IN04/IN0401/IN040104/IN040104006/,,stage_2,5,144.31,111.59,3.24,0.00605,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.33,98.92,0.1,1.33,False,False,2026-07-17 ratio=101.22 momentum=97.59; 2026-07-20 ratio=101.31 momentum=98.24; 2026-07-21 ratio=101.17 momentum=98.80; 2026-07-22 ratio=101.16 momentum=99.29; 2026-07-23 ratio=101.33 momentum=98.92,False
industry,Media & Entertainment,equal_weight_top_members,"Media, Entertainment & Publication",Entertainment,10,https://www.screener.in/market/IN02/IN0204/IN020402/IN020402003/,,stage_2,5,102.03,97.55,0.65,0.00427,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.78,103.78,0.66,1.74,False,False,2026-07-17 ratio=101.11 momentum=102.04; 2026-07-20 ratio=101.47 momentum=102.72; 2026-07-21 ratio=101.87 momentum=103.75; 2026-07-22 ratio=101.18 momentum=103.51; 2026-07-23 ratio=101.78 momentum=103.78,False
industry,Medical Equipment & Supplies,equal_weight_top_members,Healthcare,Healthcare Equipment & Supplies,10,https://www.screener.in/market/IN06/IN0601/IN060102/IN060102001/,,not_stage_2,4,90.86,84.36,-2.6,0.00381,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,102.21,103.42,1.0,0.96,False,False,2026-07-17 ratio=101.21 momentum=102.46; 2026-07-20 ratio=101.41 momentum=102.52; 2026-07-21 ratio=101.95 momentum=103.01; 2026-07-22 ratio=102.35 momentum=103.32; 2026-07-23 ratio=102.21 momentum=103.42,False
industry,Microfinance Institutions,equal_weight_top_members,Financial Services,Finance,5,https://www.screener.in/market/IN05/IN0501/IN050101/IN050101007/,,stage_2,5,142.3,114.1,4.53,0.00596,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.47,98.27,-0.01,1.83,False,False,2026-07-17 ratio=101.49 momentum=96.44; 2026-07-20 ratio=101.67 momentum=97.99; 2026-07-21 ratio=101.86 momentum=99.08; 2026-07-22 ratio=101.46 momentum=98.96; 2026-07-23 ratio=101.47 momentum=98.27,False
industry,Non Banking Financial Company (NBFC),equal_weight_top_members,Financial Services,Finance,10,https://www.screener.in/market/IN05/IN0501/IN050101/IN050101004/,,not_stage_2,4,124.49,123.03,-0.63,0.00522,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.34,99.55,0.67,2.0,False,False,2026-07-17 ratio=100.67 momentum=97.55; 2026-07-20 ratio=100.64 momentum=97.14; 2026-07-21 ratio=101.36 momentum=98.23; 2026-07-22 ratio=101.64 momentum=100.71; 2026-07-23 ratio=101.34 momentum=99.55,False
industry,Offshore Support Solution Drilling,equal_weight_top_members,"Oil, Gas & Consumable Fuels",Oil,5,https://www.screener.in/market/IN03/IN0301/IN030102/IN030102002/,,not_stage_2,4,80.42,79.96,-0.76,0.00337,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",improving,improving,99.9,101.69,1.09,1.18,False,True,2026-07-17 ratio=98.81 momentum=100.50; 2026-07-20 ratio=99.12 momentum=101.96; 2026-07-21 ratio=99.12 momentum=103.24; 2026-07-22 ratio=99.30 momentum=100.56; 2026-07-23 ratio=99.90 momentum=101.69,False
industry,Oil Equipment & Services,equal_weight_top_members,"Oil, Gas & Consumable Fuels",Oil,4,https://www.screener.in/market/IN03/IN0301/IN030102/IN030102004/,,not_stage_2,3,103.19,93.6,0.62,0.00432,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,99.82,103.42,0.52,3.08,False,True,2026-07-17 ratio=99.30 momentum=100.33; 2026-07-20 ratio=99.59 momentum=102.21; 2026-07-21 ratio=99.55 momentum=102.86; 2026-07-22 ratio=99.59 momentum=103.20; 2026-07-23 ratio=99.82 momentum=103.42,False
industry,Oil Exploration & Production,equal_weight_top_members,"Oil, Gas & Consumable Fuels",Oil,7,https://www.screener.in/market/IN03/IN0301/IN030102/IN030102001/,,stage_2,5,106.76,98.84,2.06,0.00447,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,improving,100.34,103.53,1.29,2.58,True,False,2026-07-17 ratio=99.05 momentum=100.95; 2026-07-20 ratio=99.69 momentum=103.01; 2026-07-21 ratio=99.71 momentum=103.77; 2026-07-22 ratio=100.02 momentum=101.83; 2026-07-23 ratio=100.34 momentum=103.53,True
industry,Other Agricultural Products,equal_weight_top_members,Fast Moving Consumer Goods,Agricultural Food & other Products,10,https://www.screener.in/market/IN04/IN0401/IN040101/IN040101004/,,not_stage_2,2,93.68,99.85,0.01,0.00392,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.28,98.73,0.57,2.35,False,False,2026-07-17 ratio=97.70 momentum=96.38; 2026-07-20 ratio=97.93 momentum=97.91; 2026-07-21 ratio=98.11 momentum=98.02; 2026-07-22 ratio=98.38 momentum=100.39; 2026-07-23 ratio=98.28 momentum=98.73,False
industry,Other Bank,equal_weight_top_members,Financial Services,Banks,9,https://www.screener.in/market/IN05/IN0501/IN050102/IN050102003/,,stage_2,5,113.26,98.57,1.53,0.00474,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,102.1,101.12,0.52,0.9,False,False,2026-07-17 ratio=101.58 momentum=100.22; 2026-07-20 ratio=101.82 momentum=101.12; 2026-07-21 ratio=102.26 momentum=101.89; 2026-07-22 ratio=101.78 momentum=102.01; 2026-07-23 ratio=102.10 momentum=101.12,False
industry,Other Construction Materials,equal_weight_top_members,Construction Materials,Other Construction Materials,8,https://www.screener.in/market/IN01/IN0102/IN010204/IN010204001/,,not_stage_2,4,85.46,80.74,-0.3,0.00358,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.16,98.53,0.35,-0.35,False,False,2026-07-17 ratio=100.82 momentum=98.88; 2026-07-20 ratio=101.02 momentum=98.92; 2026-07-21 ratio=100.94 momentum=98.77; 2026-07-22 ratio=100.97 momentum=100.00; 2026-07-23 ratio=101.16 momentum=98.53,False
industry,Other Consumer Services,equal_weight_top_members,Consumer Services,Other Consumer Services,6,https://www.screener.in/market/IN02/IN0206/IN020602/IN020602004/,,not_stage_2,1,82.14,90.97,-2.95,0.00344,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,98.85,102.63,0.37,1.23,False,True,2026-07-17 ratio=98.49 momentum=101.41; 2026-07-20 ratio=98.51 momentum=104.27; 2026-07-21 ratio=98.71 momentum=102.76; 2026-07-22 ratio=98.77 momentum=102.74; 2026-07-23 ratio=98.85 momentum=102.63,False
industry,Other Industrial Products,equal_weight_top_members,Capital Goods,Industrial Products,10,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205012/,,stage_2,5,119.5,106.97,2.08,0.00501,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.69,98.31,0.33,1.98,False,False,2026-07-17 ratio=100.36 momentum=96.33; 2026-07-20 ratio=100.93 momentum=99.56; 2026-07-21 ratio=101.28 momentum=102.35; 2026-07-22 ratio=100.96 momentum=101.45; 2026-07-23 ratio=100.69 momentum=98.31,False
industry,Passenger Cars & Utility Vehicles,equal_weight_top_members,Automobile and Auto Components,Automobiles,8,https://www.screener.in/market/IN02/IN0201/IN020101/IN020101001/,,not_stage_2,1,102.75,106.86,-0.8,0.0043,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.63,98.72,-0.02,2.38,False,False,2026-07-17 ratio=98.65 momentum=96.33; 2026-07-20 ratio=98.27 momentum=95.55; 2026-07-21 ratio=98.45 momentum=96.34; 2026-07-22 ratio=98.39 momentum=97.96; 2026-07-23 ratio=98.63 momentum=98.72,False
industry,Plastic Products - Industrial,equal_weight_top_members,Capital Goods,Industrial Products,10,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205009/,,not_stage_2,3,96.86,92.37,1.72,0.00406,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.07,99.22,0.05,1.79,False,False,2026-07-17 ratio=99.03 momentum=97.43; 2026-07-20 ratio=99.51 momentum=100.30; 2026-07-21 ratio=99.34 momentum=100.83; 2026-07-22 ratio=99.22 momentum=100.73; 2026-07-23 ratio=99.07 momentum=99.22,False
industry,Real Estate Investment Trusts (REITs),equal_weight_top_members,Realty,Realty,6,https://www.screener.in/market/IN02/IN0205/IN020501/IN020501003/,,stage_2,5,119.2,114.56,0.32,0.00499,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,102.27,100.84,0.84,1.2,True,False,2026-07-17 ratio=101.44 momentum=99.64; 2026-07-20 ratio=101.72 momentum=101.20; 2026-07-21 ratio=101.71 momentum=100.72; 2026-07-22 ratio=102.15 momentum=99.07; 2026-07-23 ratio=102.27 momentum=100.84,True
industry,Rubber,equal_weight_top_members,Capital Goods,Industrial Products,10,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205011/,,stage_2,5,107.35,91.24,2.72,0.0045,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,102.0,100.02,0.24,-0.48,False,False,2026-07-17 ratio=101.76 momentum=100.50; 2026-07-20 ratio=102.38 momentum=102.90; 2026-07-21 ratio=102.35 momentum=103.95; 2026-07-22 ratio=101.92 momentum=101.58; 2026-07-23 ratio=102.00 momentum=100.02,False
industry,Sponge Iron,equal_weight_top_members,Metals & Mining,Ferrous Metals,6,https://www.screener.in/market/IN01/IN0103/IN010301/IN010301003/,,not_stage_2,3,137.59,133.35,1.42,0.00576,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,lagging,99.13,101.29,1.2,1.59,False,True,2026-07-17 ratio=97.93 momentum=99.70; 2026-07-20 ratio=97.92 momentum=99.85; 2026-07-21 ratio=98.65 momentum=100.74; 2026-07-22 ratio=99.16 momentum=100.37; 2026-07-23 ratio=99.13 momentum=101.29,False
industry,Stationary,equal_weight_top_members,Fast Moving Consumer Goods,Household Products,6,https://www.screener.in/market/IN04/IN0401/IN040106/IN040106004/,,not_stage_2,1,81.16,86.66,-1.34,0.0034,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.12,97.94,-0.15,0.09,False,False,2026-07-17 ratio=98.27 momentum=97.85; 2026-07-20 ratio=98.33 momentum=99.54; 2026-07-21 ratio=98.29 momentum=99.65; 2026-07-22 ratio=98.44 momentum=99.92; 2026-07-23 ratio=98.12 momentum=97.94,False
