level,name,symbol,parent,sector,market_cap_cr,dividend_yield_pct,np_qtr_cr,qtr_profit_var_pct,sales_qtr_cr,qtr_sales_var_pct,pe,roce,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,stock_score
stock,Bajaj Auto,BAJAJ-AUTO.NS,2/3 Wheelers,Automobile and Auto Components,324458.02,1.27,3188.75,45.93,21688.83,65.14,27.53,28.24,,stage_2,5,11880.0,10351.88,3.03,0.50264,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,101.26,99.29,-0.3,-1.27,False,False,2026-09-02 ratio=101.56 momentum=100.56; 2026-09-03 ratio=101.27 momentum=98.88; 2026-09-04 ratio=101.21 momentum=99.60; 2026-09-07 ratio=101.09 momentum=98.69; 2026-09-08 ratio=101.26 momentum=99.29,137.36
stock,Eicher Motors,EICHERMOT.NS,2/3 Wheelers,Automobile and Auto Components,212512.59,1.06,1462.51,21.35,6632.42,31.55,36.54,30.53,,stage_2,4,7747.5,7428.08,0.96,0.3278,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.68,98.59,-0.37,1.78,False,False,2026-09-01 ratio=101.05 momentum=96.80; 2026-09-02 ratio=100.25 momentum=96.33; 2026-09-03 ratio=100.20 momentum=97.10; 2026-09-04 ratio=99.94 momentum=97.56; 2026-09-08 ratio=100.68 momentum=98.59,110.32
stock,TVS Motor Co.,TVSMOTOR.NS,2/3 Wheelers,Automobile and Auto Components,196654.36,0.29,1057.61,67.11,16295.52,33.46,56.85,17.37,,stage_2,5,4133.2,3735.16,1.92,0.17488,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.5,97.59,-0.17,0.5,False,False,2026-09-02 ratio=100.67 momentum=97.08; 2026-09-03 ratio=100.66 momentum=97.39; 2026-09-04 ratio=100.42 momentum=97.15; 2026-09-07 ratio=100.45 momentum=97.66; 2026-09-08 ratio=100.50 momentum=97.59,131.34
stock,Hero Motocorp,HEROMOTOCO.NS,2/3 Wheelers,Automobile and Auto Components,104600.38,3.55,1417.93,-17.18,13126.35,34.94,18.89,35.22,,not_stage_2,3,5333.5,5219.91,-0.18,0.22566,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.4,98.1,0.19,1.89,False,False,2026-09-02 ratio=100.21 momentum=96.21; 2026-09-03 ratio=100.24 momentum=96.55; 2026-09-04 ratio=100.17 momentum=96.52; 2026-09-07 ratio=100.13 momentum=96.73; 2026-09-08 ratio=100.40 momentum=98.10,62.0
stock,Ather Energy,ATHERENERG.NS,2/3 Wheelers,Automobile and Auto Components,62548.44,0.0,-50.87,71.46,1216.92,88.79,,-19.77,,stage_2,5,1578.0,1058.1,12.73,0.06677,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.35,100.81,-0.73,-0.75,False,False,2026-09-02 ratio=102.09 momentum=101.56; 2026-09-03 ratio=101.77 momentum=101.04; 2026-09-04 ratio=101.40 momentum=100.28; 2026-09-07 ratio=101.48 momentum=100.66; 2026-09-08 ratio=101.35 momentum=100.81,181.26
stock,Ola Electric,OLAELEC.NS,2/3 Wheelers,Automobile and Auto Components,17273.18,0.0,-336.0,21.5,455.0,-45.05,,-19.56,,not_stage_2,2,37.63,36.24,2.42,0.00159,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,improving,99.57,102.69,-0.3,1.2,False,False,2026-09-02 ratio=99.87 momentum=101.48; 2026-09-03 ratio=99.24 momentum=100.48; 2026-09-04 ratio=99.59 momentum=101.06; 2026-09-07 ratio=99.59 momentum=101.30; 2026-09-08 ratio=99.57 momentum=102.69,58.29
stock,Ebix,EBIX.NS,2/3 Wheelers,Automobile and Auto Components,418.59,0.0,82.0,92.94,573.24,-5.08,,5.95,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Wardwizard Inno.,WARDINMOBI.NS,2/3 Wheelers,Automobile and Auto Components,171.77,1.75,0.19,-83.04,61.64,91.01,168.4,7.04,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Tunwal E-Motors,TUNWAL.NS,2/3 Wheelers,Automobile and Auto Components,145.67,0.4,4.23,-34.72,132.45,27.15,11.44,13.28,,not_stage_2,0,25.35,28.99,-1.71,0.00107,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,99.61,101.23,1.05,3.2,False,True,2026-09-02 ratio=98.56 momentum=98.03; 2026-09-03 ratio=98.90 momentum=98.69; 2026-09-04 ratio=98.67 momentum=98.21; 2026-09-07 ratio=98.60 momentum=97.94; 2026-09-08 ratio=99.61 momentum=101.23,6.15
stock,Delta Auto.,DELTIC.NS,2/3 Wheelers,Automobile and Auto Components,54.89,0.0,3.1,-47.28,37.54,-28.28,8.37,11.81,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
