level,name,symbol,parent,nse_industry,member_count,source_url,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,just_entered_leading
industry,2/3 Wheelers,equal_weight_top_members,Automobile and Auto Components,Automobiles,9,https://www.screener.in/market/IN02/IN0201/IN020101/IN020101002/,,stage_2,5,159.03,136.89,2.23,0.00656,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.75,96.6,-0.52,-3.36,False,False,2026-07-23 ratio=102.26 momentum=99.96; 2026-07-24 ratio=101.80 momentum=99.67; 2026-07-27 ratio=101.63 momentum=100.55; 2026-07-28 ratio=101.67 momentum=100.50; 2026-07-29 ratio=101.75 momentum=96.60,False
industry,Abrasives & Bearings,equal_weight_top_members,Capital Goods,Industrial Products,8,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205016/,,stage_2,5,90.9,83.04,1.08,0.00375,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,lagging,100.53,101.31,0.98,1.49,True,False,2026-07-23 ratio=99.55 momentum=99.83; 2026-07-24 ratio=100.88 momentum=102.40; 2026-07-27 ratio=100.65 momentum=102.19; 2026-07-28 ratio=100.67 momentum=101.57; 2026-07-29 ratio=100.53 momentum=101.31,True
industry,Advertising & Media Agencies,equal_weight_top_members,"Media, Entertainment & Publication",Media,10,https://www.screener.in/market/IN02/IN0204/IN020401/IN020401001/,,not_stage_2,0,70.66,85.87,-4.11,0.00291,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,99.21,97.51,-0.07,-1.51,False,False,2026-07-23 ratio=99.28 momentum=99.02; 2026-07-24 ratio=99.40 momentum=99.86; 2026-07-27 ratio=99.45 momentum=99.69; 2026-07-28 ratio=99.29 momentum=98.17; 2026-07-29 ratio=99.21 momentum=97.51,False
industry,Aerospace & Defense,equal_weight_top_members,Capital Goods,Aerospace & Defense,10,https://www.screener.in/market/IN07/IN0702/IN070201/IN070201001/,,stage_2,5,178.29,127.98,8.26,0.00735,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.86,99.95,0.48,2.47,False,False,2026-07-23 ratio=100.39 momentum=97.48; 2026-07-24 ratio=100.59 momentum=97.39; 2026-07-27 ratio=100.67 momentum=98.03; 2026-07-28 ratio=100.67 momentum=97.99; 2026-07-29 ratio=100.86 momentum=99.95,False
industry,Aluminium,equal_weight_top_members,Metals & Mining,Non - Ferrous Metals,8,https://www.screener.in/market/IN01/IN0103/IN010302/IN010302001/,,not_stage_2,2,137.3,141.0,0.97,0.00566,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,99.01,100.59,0.0,-2.21,False,False,2026-07-23 ratio=99.01 momentum=102.80; 2026-07-24 ratio=98.96 momentum=102.05; 2026-07-27 ratio=98.80 momentum=99.83; 2026-07-28 ratio=98.61 momentum=97.89; 2026-07-29 ratio=99.01 momentum=100.59,False
industry,"Aluminium, Copper & Zinc Products",equal_weight_top_members,Capital Goods,Industrial Products,10,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205014/,,not_stage_2,3,123.08,117.32,2.13,0.00508,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,98.12,99.0,-1.09,-2.83,False,False,2026-07-23 ratio=99.21 momentum=101.83; 2026-07-24 ratio=99.65 momentum=102.60; 2026-07-27 ratio=99.05 momentum=101.02; 2026-07-28 ratio=98.57 momentum=100.19; 2026-07-29 ratio=98.12 momentum=99.00,False
industry,Amusement Parks/ Other Recreation,equal_weight_top_members,Consumer Services,Leisure Services,3,https://www.screener.in/market/IN02/IN0206/IN020601/IN020601003/,,not_stage_2,0,68.88,70.89,-1.09,0.00284,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,98.33,96.87,-0.51,-3.06,False,False,2026-07-23 ratio=98.84 momentum=99.94; 2026-07-24 ratio=99.27 momentum=101.48; 2026-07-27 ratio=98.48 momentum=98.67; 2026-07-28 ratio=98.52 momentum=97.53; 2026-07-29 ratio=98.33 momentum=96.87,False
industry,Animal Feed,equal_weight_top_members,Fast Moving Consumer Goods,Food Products,5,https://www.screener.in/market/IN04/IN0401/IN040104/IN040104001/,,not_stage_2,2,107.59,113.31,2.16,0.00444,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,98.62,98.89,-0.37,-2.45,False,False,2026-07-23 ratio=98.99 momentum=101.34; 2026-07-24 ratio=99.26 momentum=102.15; 2026-07-27 ratio=98.61 momentum=100.63; 2026-07-28 ratio=98.79 momentum=101.01; 2026-07-29 ratio=98.62 momentum=98.89,False
industry,Asset Management Company,equal_weight_top_members,Financial Services,Capital Markets,8,https://www.screener.in/market/IN05/IN0501/IN050103/IN050103001/,,not_stage_2,3,112.69,108.0,1.52,0.00465,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.66,96.47,0.5,-0.55,False,False,2026-07-23 ratio=98.16 momentum=97.02; 2026-07-24 ratio=98.53 momentum=97.55; 2026-07-27 ratio=98.64 momentum=97.07; 2026-07-28 ratio=98.64 momentum=97.58; 2026-07-29 ratio=98.66 momentum=96.47,False
industry,Auto Components & Equipments,equal_weight_top_members,Automobile and Auto Components,Auto Components,10,https://www.screener.in/market/IN02/IN0201/IN020102/IN020102001/,,stage_2,5,120.97,108.58,1.75,0.00499,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,101.13,100.0,-0.69,-0.81,False,False,2026-07-23 ratio=101.82 momentum=100.81; 2026-07-24 ratio=101.64 momentum=101.66; 2026-07-27 ratio=101.75 momentum=101.85; 2026-07-28 ratio=101.44 momentum=101.46; 2026-07-29 ratio=101.13 momentum=100.00,False
