level,name,symbol,parent,sector,market_cap_cr,dividend_yield_pct,np_qtr_cr,qtr_profit_var_pct,sales_qtr_cr,qtr_sales_var_pct,pe,roce,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,stock_score
stock,Timken India,TIMKEN.NS,Abrasives & Bearings,Capital Goods,23290.38,0.08,154.79,-17.15,1073.14,14.19,58.46,18.26,,not_stage_2,2,3096.6,3347.86,0.44,0.12769,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,98.44,101.82,0.15,-1.08,False,False,2026-07-23 ratio=98.29 momentum=102.90; 2026-07-24 ratio=98.61 momentum=103.63; 2026-07-27 ratio=98.55 momentum=103.37; 2026-07-28 ratio=98.42 momentum=102.77; 2026-07-29 ratio=98.44 momentum=101.82,49.98
stock,Carborundum Uni.,CARBORUNIV.NS,Abrasives & Bearings,Capital Goods,20165.92,0.38,-40.01,-17.82,1398.35,14.89,78.41,10.52,,not_stage_2,3,1056.0,941.52,3.04,0.04355,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.06,96.66,-0.29,0.16,False,False,2026-07-23 ratio=99.35 momentum=96.49; 2026-07-24 ratio=99.60 momentum=97.97; 2026-07-27 ratio=99.56 momentum=99.32; 2026-07-28 ratio=99.36 momentum=98.64; 2026-07-29 ratio=99.06 momentum=96.66,66.08
stock,SKF India Indus.,SKFINDUS.NS,Abrasives & Bearings,Capital Goods,13198.77,0.37,118.97,-1.93,945.72,31.24,35.53,29.89,,insufficient_data,0,,,,,{},weakening,weakening,100.25,97.0,-0.64,-0.81,False,False,2026-07-23 ratio=100.89 momentum=97.81; 2026-07-24 ratio=100.79 momentum=97.68; 2026-07-27 ratio=100.60 momentum=98.22; 2026-07-28 ratio=100.64 momentum=98.43; 2026-07-29 ratio=100.25 momentum=97.00,1.25
stock,SKF India,SKFINDIA.NS,Abrasives & Bearings,Capital Goods,7328.69,2.7,-20.23,-128.78,594.54,20.68,24.79,13.33,,not_stage_2,0,1479.4,1649.67,-2.35,0.06101,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,improving,98.18,101.43,0.18,0.18,False,True,2026-07-23 ratio=98.00 momentum=101.25; 2026-07-24 ratio=98.36 momentum=101.37; 2026-07-27 ratio=98.21 momentum=100.66; 2026-07-28 ratio=98.16 momentum=100.17; 2026-07-29 ratio=98.18 momentum=101.43,7.15
stock,Wendt India,WENDT.NS,Abrasives & Bearings,Capital Goods,1642.37,0.36,6.18,63.49,71.28,36.63,96.89,7.82,,not_stage_2,4,8229.0,7145.63,-0.16,0.33934,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,101.34,100.74,1.32,2.93,True,False,2026-07-23 ratio=100.02 momentum=97.81; 2026-07-24 ratio=101.60 momentum=101.29; 2026-07-27 ratio=101.86 momentum=101.56; 2026-07-28 ratio=101.76 momentum=101.13; 2026-07-29 ratio=101.34 momentum=100.74,120.4
stock,SKP Bearing,SKP.NS,Abrasives & Bearings,Capital Goods,264.27,0.7,-0.95,,37.99,,300.31,11.38,,not_stage_2,3,160.9,158.21,-1.92,0.00663,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",leading,improving,100.17,102.15,0.37,-0.1,False,False,2026-07-22 ratio=99.80 momentum=102.25; 2026-07-23 ratio=100.12 momentum=102.09; 2026-07-24 ratio=100.01 momentum=102.73; 2026-07-27 ratio=99.92 momentum=103.22; 2026-07-28 ratio=100.17 momentum=102.15,91.6
stock,NRB Indl Bearing,NIBL.NS,Abrasives & Bearings,Capital Goods,90.79,0.0,-6.74,3.16,20.58,27.75,,-18.17,,stage_2,5,37.56,31.05,1.72,0.00155,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,102.51,100.6,-0.28,-2.37,False,False,2026-07-23 ratio=102.80 momentum=102.97; 2026-07-24 ratio=103.38 momentum=105.38; 2026-07-27 ratio=102.81 momentum=106.94; 2026-07-28 ratio=102.64 momentum=100.12; 2026-07-29 ratio=102.51 momentum=100.60,163.99
stock,Signpost India,SIGNPOST.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",1637.97,0.16,21.01,2183.7,161.92,46.08,23.39,25.13,,stage_2,5,307.2,256.53,5.11,0.01267,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.69,97.72,-0.05,0.35,False,False,2026-07-23 ratio=100.74 momentum=97.38; 2026-07-24 ratio=101.13 momentum=98.78; 2026-07-27 ratio=100.81 momentum=98.02; 2026-07-28 ratio=100.76 momentum=97.68; 2026-07-29 ratio=100.69 momentum=97.72,138.67
stock,R K Swamy,RKSWAMY.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",523.32,1.93,15.94,29.28,100.88,20.8,21.49,12.26,,not_stage_2,3,103.49,97.7,-1.32,0.00427,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",weakening,weakening,100.52,99.86,0.44,1.74,False,False,2026-07-23 ratio=100.08 momentum=98.12; 2026-07-24 ratio=100.62 momentum=99.47; 2026-07-27 ratio=101.96 momentum=102.73; 2026-07-28 ratio=101.11 momentum=100.72; 2026-07-29 ratio=100.52 momentum=99.86,62.6
stock,Yaap Digital,YAAP.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",318.71,0.0,19.0,84.08,135.66,28.14,17.26,30.86,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Vertoz,VERTOZ.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",305.04,0.28,6.25,-2.33,73.69,13.06,11.7,14.16,,not_stage_2,0,35.79,45.82,-9.64,0.00148,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,98.66,101.54,0.22,1.62,False,True,2026-07-23 ratio=98.44 momentum=99.92; 2026-07-24 ratio=98.59 momentum=100.26; 2026-07-27 ratio=98.56 momentum=100.52; 2026-07-28 ratio=98.52 momentum=97.49; 2026-07-29 ratio=98.66 momentum=101.54,7.7
stock,Simca Advertis.,SIMCA.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",258.71,0.0,9.04,1164.71,78.51,107.37,15.56,97.5,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Cash UR Drive,CUDML.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",238.92,0.0,18.52,94.54,108.79,43.71,8.13,40.31,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Pramara Promotio,PRAMARA.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",170.54,0.0,3.91,5.96,59.27,6.49,16.99,14.95,,not_stage_2,0,124.25,273.06,-9.62,0.00512,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,improving,99.43,101.89,-0.02,-0.93,False,False,2026-07-22 ratio=99.44 momentum=102.82; 2026-07-23 ratio=99.47 momentum=103.74; 2026-07-24 ratio=99.50 momentum=105.00; 2026-07-27 ratio=99.52 momentum=104.24; 2026-07-28 ratio=99.43 momentum=101.89,9.45
stock,Digicontent,DGCONTENT.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",146.63,0.0,0.9,-85.53,118.35,3.34,39.2,23.95,,not_stage_2,0,25.33,27.15,-3.4,0.00104,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,98.9,98.99,0.67,0.78,False,False,2026-07-23 ratio=98.23 momentum=98.21; 2026-07-24 ratio=98.17 momentum=98.36; 2026-07-27 ratio=98.75 momentum=99.43; 2026-07-28 ratio=98.51 momentum=98.63; 2026-07-29 ratio=98.90 momentum=98.99,0.0
stock,Value 360 Commu.,VALUE360.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",121.64,0.0,4.99,131.34,35.84,16.97,12.26,38.64,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Crayons Advertis,CRAYONS.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",63.52,0.0,0.68,-94.03,171.88,26.88,16.89,5.55,,not_stage_2,0,25.25,33.45,-4.94,0.00104,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,98.59,98.45,0.42,-0.1,False,False,2026-07-22 ratio=98.17 momentum=98.54; 2026-07-23 ratio=98.32 momentum=97.90; 2026-07-24 ratio=98.16 momentum=97.76; 2026-07-27 ratio=98.53 momentum=98.57; 2026-07-28 ratio=98.59 momentum=98.45,0.0
stock,Hind.Aeronautics,HAL.NS,Aerospace & Defense,Capital Goods,307231.18,0.98,4196.04,5.52,13942.4,1.77,33.7,31.96,,stage_2,5,4592.0,4263.81,0.58,0.18936,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.44,101.75,-0.78,-1.48,False,False,2026-07-23 ratio=102.22 momentum=103.23; 2026-07-24 ratio=102.44 momentum=102.24; 2026-07-27 ratio=102.55 momentum=102.10; 2026-07-28 ratio=102.19 momentum=102.08; 2026-07-29 ratio=101.44 momentum=101.75,162.11
stock,Bharat Electron,BEL.NS,Aerospace & Defense,Capital Goods,283325.28,0.62,1054.53,8.7,5546.98,24.94,46.1,36.53,,not_stage_2,2,387.55,425.18,0.26,0.01598,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,96.62,97.32,-2.25,-5.85,False,False,2026-07-23 ratio=98.87 momentum=103.17; 2026-07-24 ratio=99.04 momentum=101.11; 2026-07-27 ratio=98.85 momentum=102.01; 2026-07-28 ratio=96.88 momentum=96.95; 2026-07-29 ratio=96.62 momentum=97.32,40.52
stock,Bharat Dynamics,BDL.NS,Aerospace & Defense,Capital Goods,46243.65,0.37,113.18,-58.51,480.2,-72.98,110.01,13.84,,not_stage_2,1,1261.8,1324.52,-1.61,0.05203,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,lagging,99.2,100.22,0.15,3.0,False,True,2026-07-23 ratio=99.05 momentum=97.23; 2026-07-24 ratio=99.23 momentum=95.22; 2026-07-27 ratio=99.28 momentum=98.76; 2026-07-28 ratio=99.57 momentum=101.60; 2026-07-29 ratio=99.20 momentum=100.22,21.1
stock,Garden Reach Sh.,GRSE.NS,Aerospace & Defense,Capital Goods,30018.44,0.53,172.84,43.82,1814.62,38.53,37.49,42.96,,not_stage_2,3,2626.1,2574.04,1.12,0.10829,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,lagging,98.84,100.13,0.2,0.94,False,True,2026-07-23 ratio=98.64 momentum=99.18; 2026-07-24 ratio=98.65 momentum=98.60; 2026-07-27 ratio=99.48 momentum=102.13; 2026-07-28 ratio=99.02 momentum=100.77; 2026-07-29 ratio=98.84 momentum=100.13,62.89
stock,Data Pattern,DATAPATTNS.NS,Aerospace & Defense,Capital Goods,24807.24,0.23,138.38,21.3,344.85,-12.96,100.37,21.92,,stage_2,4,4436.6,3627.98,6.87,0.18295,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': False, 'near_52w_high': True}",leading,leading,100.1,100.65,-0.93,-0.62,False,False,2026-07-23 ratio=101.03 momentum=101.26; 2026-07-24 ratio=101.02 momentum=101.11; 2026-07-27 ratio=100.81 momentum=101.14; 2026-07-28 ratio=100.12 momentum=100.52; 2026-07-29 ratio=100.10 momentum=100.65,142.49
stock,Astra Microwave,ASTRAMICRO.NS,Aerospace & Defense,Capital Goods,16842.75,0.12,105.98,44.21,488.24,19.71,87.28,20.25,,stage_2,5,1773.8,1221.59,10.07,0.07315,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.81,98.17,-0.29,2.0,False,False,2026-07-23 ratio=101.10 momentum=96.18; 2026-07-24 ratio=101.22 momentum=98.29; 2026-07-27 ratio=101.06 momentum=100.30; 2026-07-28 ratio=100.60 momentum=97.30; 2026-07-29 ratio=100.81 momentum=98.17,149.19
stock,Aequs,AEQUS.NS,Aerospace & Defense,Capital Goods,15359.61,0.0,-53.23,-1457.91,395.55,54.77,,1.55,,insufficient_data,0,,,,,{},weakening,weakening,100.39,96.43,0.09,1.45,False,False,2026-07-23 ratio=100.31 momentum=94.99; 2026-07-24 ratio=100.68 momentum=96.99; 2026-07-27 ratio=100.58 momentum=97.18; 2026-07-28 ratio=100.49 momentum=96.78; 2026-07-29 ratio=100.39 momentum=96.43,1.95
stock,Zen Technologies,ZENTEC.NS,Aerospace & Defense,Capital Goods,14851.26,0.06,31.85,-23.2,141.64,-10.48,81.74,16.18,,not_stage_2,3,1646.1,1556.87,3.48,0.06788,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,weakening,98.45,97.07,-1.96,-2.06,False,False,2026-07-23 ratio=100.42 momentum=99.13; 2026-07-24 ratio=100.15 momentum=96.66; 2026-07-27 ratio=99.14 momentum=96.53; 2026-07-28 ratio=98.62 momentum=97.00; 2026-07-29 ratio=98.45 momentum=97.07,66.96
stock,Apollo Micro Sys,APOLLO.NS,Aerospace & Defense,Capital Goods,14235.97,0.07,36.79,168.71,293.26,81.28,126.07,14.47,,not_stage_2,3,383.1,303.07,6.7,0.0158,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.74,96.59,-1.17,-1.54,False,False,2026-07-23 ratio=99.92 momentum=98.13; 2026-07-24 ratio=99.87 momentum=97.27; 2026-07-27 ratio=99.63 momentum=97.12; 2026-07-28 ratio=98.95 momentum=96.02; 2026-07-29 ratio=98.74 momentum=96.59,73.4
stock,Sigma Advanced System,SIGMAADV.NS,Aerospace & Defense,Capital Goods,11506.67,0.0,128.45,1400.69,322.82,469.05,41.48,60.82,,stage_2,5,605.4,314.04,18.91,0.02496,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,101.29,100.83,1.03,3.5,True,False,2026-07-23 ratio=100.25 momentum=97.33; 2026-07-24 ratio=100.51 momentum=97.52; 2026-07-27 ratio=100.73 momentum=98.02; 2026-07-28 ratio=101.03 momentum=99.33; 2026-07-29 ratio=101.29 momentum=100.83,203.42
stock,Hindalco Inds.,HINDALCO.NS,Aluminium,Metals & Mining,216341.54,0.52,2597.0,-22.12,78133.0,20.41,12.82,13.21,,not_stage_2,2,962.45,976.64,1.08,0.03969,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,99.15,102.35,0.05,-0.06,False,False,2026-07-23 ratio=99.10 momentum=102.40; 2026-07-24 ratio=99.03 momentum=102.00; 2026-07-27 ratio=98.98 momentum=101.47; 2026-07-28 ratio=98.92 momentum=99.64; 2026-07-29 ratio=99.15 momentum=102.35,53.91
stock,Vedanta Aluminium Metal,VAML.NS,Aluminium,Metals & Mining,171861.34,0.0,,,,,,,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Natl. Aluminium,NATIONALUM.NS,Aluminium,Metals & Mining,63299.37,3.05,1722.44,-16.68,5012.82,-4.84,10.92,39.59,,not_stage_2,2,344.7,377.78,1.7,0.01421,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,99.08,99.19,-0.03,-2.43,False,False,2026-07-23 ratio=99.11 momentum=101.62; 2026-07-24 ratio=99.13 momentum=101.23; 2026-07-27 ratio=98.94 momentum=100.15; 2026-07-28 ratio=98.86 momentum=97.63; 2026-07-29 ratio=99.08 momentum=99.19,43.4
stock,Arfin India,ARFIN.NS,Aluminium,Metals & Mining,1469.46,0.13,5.71,957.41,191.7,24.99,108.05,13.97,,not_stage_2,3,87.17,84.88,3.3,0.00359,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,98.88,100.39,-1.09,-1.69,False,False,2026-07-23 ratio=99.97 momentum=102.07; 2026-07-24 ratio=100.53 momentum=102.11; 2026-07-27 ratio=100.11 momentum=102.19; 2026-07-28 ratio=99.61 momentum=101.53; 2026-07-29 ratio=98.88 momentum=100.39,68.55
stock,Maan Aluminium,MAANALU.NS,Aluminium,Metals & Mining,714.56,0.0,1.7,-56.85,254.57,3.54,54.84,7.73,,not_stage_2,0,119.53,135.57,-4.11,0.00493,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,99.11,102.35,0.6,2.86,False,True,2026-07-23 ratio=98.51 momentum=99.49; 2026-07-24 ratio=98.69 momentum=100.55; 2026-07-27 ratio=98.55 momentum=99.16; 2026-07-28 ratio=98.27 momentum=99.25; 2026-07-29 ratio=99.11 momentum=102.35,11.75
stock,MMP Industries,MMP.NS,Aluminium,Metals & Mining,711.14,0.71,17.99,14.36,249.68,11.9,18.45,12.49,,stage_2,5,279.95,256.24,1.45,0.01154,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",lagging,leading,99.95,99.49,-1.34,-2.11,False,False,2026-07-23 ratio=101.29 momentum=101.60; 2026-07-24 ratio=100.90 momentum=100.06; 2026-07-27 ratio=100.99 momentum=102.01; 2026-07-28 ratio=100.42 momentum=100.23; 2026-07-29 ratio=99.95 momentum=99.49,127.9
stock,Jainik Power,JAINIK.NS,Aluminium,Metals & Mining,258.33,0.0,7.85,64.57,208.91,9.73,18.43,29.88,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Manaksia Alumi.,MANAKALUCO.NS,Aluminium,Metals & Mining,237.65,0.19,3.24,62.0,155.66,13.56,31.44,10.15,,not_stage_2,2,36.12,34.66,4.01,0.00149,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,improving,99.55,98.53,-0.09,-3.68,False,False,2026-07-23 ratio=99.64 momentum=102.21; 2026-07-24 ratio=99.49 momentum=101.56; 2026-07-27 ratio=99.32 momentum=96.68; 2026-07-28 ratio=99.18 momentum=97.52; 2026-07-29 ratio=99.55 momentum=98.53,48.02
stock,Prec. Wires (I),PRECWIRE.NS,"Aluminium, Copper & Zinc Products",Capital Goods,6588.26,0.35,54.87,85.5,1762.85,67.19,42.86,32.94,,not_stage_2,3,360.2,340.54,5.44,0.01485,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.31,98.66,-0.37,-0.59,False,False,2026-07-23 ratio=98.69 momentum=99.25; 2026-07-24 ratio=98.96 momentum=100.90; 2026-07-27 ratio=98.89 momentum=100.39; 2026-07-28 ratio=98.64 momentum=100.22; 2026-07-29 ratio=98.31 momentum=98.66,70.88
stock,CMR Green Tech.,CMRGREEN.NS,"Aluminium, Copper & Zinc Products",Capital Goods,4709.76,0.0,65.98,141.95,2364.67,45.38,22.17,13.98,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Vidya Wires,VIDYAWIRES.NS,"Aluminium, Copper & Zinc Products",Capital Goods,1904.56,0.0,19.61,54.53,598.78,57.73,33.03,20.69,,insufficient_data,0,,,,,{},lagging,lagging,98.74,97.31,0.12,0.78,False,False,2026-07-23 ratio=98.62 momentum=96.53; 2026-07-24 ratio=98.78 momentum=97.12; 2026-07-27 ratio=99.09 momentum=98.08; 2026-07-28 ratio=98.90 momentum=97.45; 2026-07-29 ratio=98.74 momentum=97.31,0.0
