level,name,symbol,parent,nse_industry,member_count,source_url,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,just_entered_leading
industry,2/3 Wheelers,equal_weight_top_members,Automobile and Auto Components,Automobiles,10,https://www.screener.in/market/IN02/IN0201/IN020101/IN020101002/,,stage_2,5,168.51,142.11,4.48,0.00713,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.2,100.25,-0.49,-0.4,False,False,2026-09-02 ratio=101.68 momentum=100.65; 2026-09-03 ratio=101.40 momentum=99.88; 2026-09-04 ratio=101.11 momentum=99.19; 2026-09-07 ratio=101.16 momentum=99.61; 2026-09-08 ratio=101.20 momentum=100.25,False
industry,Abrasives & Bearings,equal_weight_top_members,Capital Goods,Industrial Products,8,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205016/,,stage_2,4,85.85,83.68,1.49,0.00363,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': True, 'near_52w_high': True}",leading,lagging,100.23,103.56,1.73,5.76,True,False,2026-09-02 ratio=98.50 momentum=97.80; 2026-09-03 ratio=98.82 momentum=97.26; 2026-09-04 ratio=99.37 momentum=100.49; 2026-09-07 ratio=99.34 momentum=101.38; 2026-09-08 ratio=100.23 momentum=103.56,True
industry,Advertising & Media Agencies,equal_weight_top_members,"Media, Entertainment & Publication",Media,10,https://www.screener.in/market/IN02/IN0204/IN020401/IN020401001/,,not_stage_2,0,57.05,70.44,-4.68,0.00241,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,99.1,101.59,0.56,4.52,False,True,2026-09-02 ratio=98.54 momentum=97.07; 2026-09-03 ratio=98.57 momentum=97.89; 2026-09-04 ratio=98.54 momentum=98.16; 2026-09-07 ratio=99.17 momentum=101.20; 2026-09-08 ratio=99.10 momentum=101.59,False
industry,Aerospace & Defense,equal_weight_top_members,Capital Goods,Aerospace & Defense,10,https://www.screener.in/market/IN07/IN0702/IN070201/IN070201001/,,stage_2,5,199.94,147.65,9.06,0.00846,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,102.4,102.84,0.48,3.18,True,False,2026-09-02 ratio=101.92 momentum=99.66; 2026-09-03 ratio=101.70 momentum=100.89; 2026-09-04 ratio=101.82 momentum=100.30; 2026-09-07 ratio=101.64 momentum=101.47; 2026-09-08 ratio=102.40 momentum=102.84,True
industry,Aluminium,equal_weight_top_members,Metals & Mining,Non - Ferrous Metals,9,https://www.screener.in/market/IN01/IN0103/IN010302/IN010302001/,,stage_2,5,152.13,137.97,1.04,0.00644,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,101.9,100.15,0.98,2.79,True,False,2026-09-02 ratio=100.92 momentum=97.36; 2026-09-03 ratio=101.19 momentum=98.59; 2026-09-04 ratio=101.18 momentum=98.17; 2026-09-07 ratio=101.11 momentum=97.76; 2026-09-08 ratio=101.90 momentum=100.15,True
industry,"Aluminium, Copper & Zinc Products",equal_weight_top_members,Capital Goods,Industrial Products,10,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205014/,,stage_2,5,135.74,118.19,2.93,0.00574,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,101.91,101.74,0.0,1.83,True,False,2026-09-02 ratio=101.91 momentum=99.92; 2026-09-03 ratio=102.03 momentum=101.32; 2026-09-04 ratio=101.60 momentum=99.99; 2026-09-07 ratio=101.56 momentum=99.73; 2026-09-08 ratio=101.91 momentum=101.74,False
industry,Amusement Parks/ Other Recreation,equal_weight_top_members,Consumer Services,Leisure Services,4,https://www.screener.in/market/IN02/IN0206/IN020601/IN020601003/,,stage_2,5,74.26,72.09,0.11,0.00314,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.34,100.18,-0.35,-1.33,False,False,2026-09-02 ratio=101.69 momentum=101.51; 2026-09-03 ratio=101.49 momentum=102.01; 2026-09-04 ratio=101.74 momentum=101.17; 2026-09-07 ratio=101.72 momentum=101.19; 2026-09-08 ratio=101.34 momentum=100.18,False
industry,Animal Feed,equal_weight_top_members,Fast Moving Consumer Goods,Food Products,6,https://www.screener.in/market/IN04/IN0401/IN040104/IN040104001/,,not_stage_2,3,103.57,110.95,-0.61,0.00438,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,improving,100.65,103.76,1.34,2.27,True,False,2026-09-02 ratio=99.31 momentum=101.49; 2026-09-03 ratio=99.50 momentum=102.49; 2026-09-04 ratio=99.75 momentum=103.47; 2026-09-07 ratio=99.77 momentum=102.55; 2026-09-08 ratio=100.65 momentum=103.76,False
industry,Asset Management Company,equal_weight_top_members,Financial Services,Capital Markets,9,https://www.screener.in/market/IN05/IN0501/IN050103/IN050103001/,,stage_2,5,104.4,98.53,1.87,0.00442,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.39,103.04,0.87,-0.03,False,False,2026-09-02 ratio=100.53 momentum=103.07; 2026-09-03 ratio=101.09 momentum=103.27; 2026-09-04 ratio=101.11 momentum=102.60; 2026-09-07 ratio=101.58 momentum=103.12; 2026-09-08 ratio=101.39 momentum=103.04,False
industry,Auto Components & Equipments,equal_weight_top_members,Automobile and Auto Components,Auto Components,10,https://www.screener.in/market/IN02/IN0201/IN020102/IN020102001/,,stage_2,4,125.59,114.04,3.45,0.00531,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.86,98.86,0.27,3.72,False,False,2026-09-02 ratio=100.59 momentum=95.15; 2026-09-03 ratio=100.61 momentum=96.26; 2026-09-04 ratio=100.35 momentum=96.52; 2026-09-07 ratio=100.57 momentum=97.57; 2026-09-08 ratio=100.86 momentum=98.86,False
