level,name,symbol,parent,nse_industry,member_count,source_url,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,just_entered_leading
industry,2/3 Wheelers,equal_weight_top_members,Automobile and Auto Components,Automobiles,10,https://www.screener.in/market/IN02/IN0201/IN020101/IN020101002/,,stage_2,4,167.19,147.0,3.84,0.00713,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.63,97.78,-0.35,3.0,False,False,2026-09-16 ratio=100.98 momentum=94.78; 2026-09-17 ratio=100.89 momentum=95.64; 2026-09-18 ratio=101.19 momentum=98.80; 2026-09-21 ratio=100.95 momentum=99.18; 2026-09-23 ratio=100.63 momentum=97.78,False
industry,Abrasives & Bearings,equal_weight_top_members,Capital Goods,Industrial Products,8,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205016/,,stage_2,5,100.98,93.29,1.47,0.00431,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,103.62,103.85,2.88,2.12,False,False,2026-09-16 ratio=100.74 momentum=101.73; 2026-09-17 ratio=100.68 momentum=102.22; 2026-09-18 ratio=101.17 momentum=102.81; 2026-09-21 ratio=101.71 momentum=103.20; 2026-09-23 ratio=103.62 momentum=103.85,False
industry,Advertising & Media Agencies,equal_weight_top_members,"Media, Entertainment & Publication",Media,10,https://www.screener.in/market/IN02/IN0204/IN020401/IN020401001/,,not_stage_2,0,61.46,72.72,-4.74,0.00262,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,improving,99.63,102.53,0.72,1.31,False,True,2026-09-16 ratio=98.91 momentum=101.22; 2026-09-17 ratio=98.79 momentum=100.87; 2026-09-18 ratio=99.12 momentum=102.27; 2026-09-21 ratio=98.97 momentum=102.30; 2026-09-23 ratio=99.63 momentum=102.53,False
industry,Aerospace & Defense,equal_weight_top_members,Capital Goods,Aerospace & Defense,10,https://www.screener.in/market/IN07/IN0702/IN070201/IN070201001/,,stage_2,5,208.75,157.87,8.7,0.0089,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,102.17,101.55,0.75,3.12,True,False,2026-09-16 ratio=101.42 momentum=98.43; 2026-09-17 ratio=101.83 momentum=99.81; 2026-09-18 ratio=101.82 momentum=100.37; 2026-09-21 ratio=102.11 momentum=100.84; 2026-09-23 ratio=102.17 momentum=101.55,True
industry,Aluminium,equal_weight_top_members,Metals & Mining,Non - Ferrous Metals,9,https://www.screener.in/market/IN01/IN0103/IN010302/IN010302001/,,stage_2,5,164.12,156.37,1.83,0.007,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.32,97.84,0.58,-1.56,False,False,2026-09-16 ratio=100.75 momentum=99.41; 2026-09-17 ratio=101.20 momentum=99.92; 2026-09-18 ratio=101.20 momentum=99.23; 2026-09-21 ratio=101.27 momentum=99.68; 2026-09-23 ratio=101.32 momentum=97.84,False
industry,"Aluminium, Copper & Zinc Products",equal_weight_top_members,Capital Goods,Industrial Products,10,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205014/,,stage_2,5,138.87,118.17,3.02,0.00592,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,102.3,102.34,1.61,5.83,True,False,2026-09-16 ratio=100.68 momentum=96.51; 2026-09-17 ratio=100.80 momentum=97.28; 2026-09-18 ratio=101.41 momentum=98.41; 2026-09-21 ratio=101.34 momentum=99.37; 2026-09-23 ratio=102.30 momentum=102.34,True
industry,Amusement Parks/ Other Recreation,equal_weight_top_members,Consumer Services,Leisure Services,4,https://www.screener.in/market/IN02/IN0206/IN020601/IN020601003/,,stage_2,5,81.19,75.42,0.54,0.00346,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,102.38,101.82,1.03,3.45,True,False,2026-09-16 ratio=101.34 momentum=98.37; 2026-09-17 ratio=101.00 momentum=97.79; 2026-09-18 ratio=101.68 momentum=100.64; 2026-09-21 ratio=101.67 momentum=99.84; 2026-09-23 ratio=102.38 momentum=101.82,True
industry,Animal Feed,equal_weight_top_members,Fast Moving Consumer Goods,Food Products,6,https://www.screener.in/market/IN04/IN0401/IN040104/IN040104001/,,not_stage_2,1,97.25,111.91,-2.3,0.00415,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,99.23,98.2,-0.57,-2.85,False,False,2026-09-16 ratio=99.79 momentum=101.05; 2026-09-17 ratio=99.63 momentum=100.90; 2026-09-18 ratio=99.40 momentum=99.83; 2026-09-21 ratio=99.32 momentum=99.13; 2026-09-23 ratio=99.23 momentum=98.20,False
industry,Asset Management Company,equal_weight_top_members,Financial Services,Capital Markets,9,https://www.screener.in/market/IN05/IN0501/IN050103/IN050103001/,,not_stage_2,3,101.77,101.65,1.16,0.00434,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.94,98.14,0.18,-1.07,False,False,2026-09-16 ratio=99.76 momentum=99.21; 2026-09-17 ratio=100.03 momentum=99.26; 2026-09-18 ratio=100.13 momentum=98.68; 2026-09-21 ratio=99.91 momentum=98.46; 2026-09-23 ratio=99.94 momentum=98.14,False
industry,Auto Components & Equipments,equal_weight_top_members,Automobile and Auto Components,Auto Components,10,https://www.screener.in/market/IN02/IN0201/IN020102/IN020102001/,,stage_2,4,129.72,118.74,2.38,0.00553,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,100.99,101.28,0.9,4.89,True,False,2026-09-16 ratio=100.09 momentum=96.40; 2026-09-17 ratio=100.53 momentum=99.81; 2026-09-18 ratio=101.26 momentum=101.90; 2026-09-21 ratio=100.86 momentum=101.54; 2026-09-23 ratio=100.99 momentum=101.28,True
