level,name,symbol,parent,nse_industry,member_count,source_url,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,just_entered_leading
industry,2/3 Wheelers,equal_weight_top_members,Automobile and Auto Components,Automobiles,9,https://www.screener.in/market/IN02/IN0201/IN020101/IN020101002/,,stage_2,5,155.13,135.9,2.12,0.00647,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,101.68,100.58,-0.65,1.02,False,False,2026-07-22 ratio=102.33 momentum=99.56; 2026-07-23 ratio=102.28 momentum=100.05; 2026-07-24 ratio=101.81 momentum=99.76; 2026-07-27 ratio=101.64 momentum=100.62; 2026-07-28 ratio=101.68 momentum=100.58,False
industry,Abrasives & Bearings,equal_weight_top_members,Capital Goods,Industrial Products,8,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205016/,,stage_2,5,88.45,81.74,1.03,0.00369,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,lagging,100.46,101.38,1.29,2.38,True,False,2026-07-22 ratio=99.17 momentum=99.00; 2026-07-23 ratio=99.45 momentum=99.61; 2026-07-24 ratio=100.73 momentum=102.21; 2026-07-27 ratio=100.51 momentum=102.05; 2026-07-28 ratio=100.46 momentum=101.38,True
industry,Advertising & Media Agencies,equal_weight_top_members,"Media, Entertainment & Publication",Media,10,https://www.screener.in/market/IN02/IN0204/IN020401/IN020401001/,,not_stage_2,0,72.6,87.3,-3.96,0.00303,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,99.38,98.64,0.27,0.01,False,False,2026-07-22 ratio=99.11 momentum=98.64; 2026-07-23 ratio=99.27 momentum=98.96; 2026-07-24 ratio=99.41 momentum=99.82; 2026-07-27 ratio=99.46 momentum=99.68; 2026-07-28 ratio=99.38 momentum=98.64,False
industry,Aerospace & Defense,equal_weight_top_members,Capital Goods,Aerospace & Defense,10,https://www.screener.in/market/IN07/IN0702/IN070201/IN070201001/,,stage_2,5,176.48,130.01,8.13,0.00736,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.67,97.98,0.03,-0.82,False,False,2026-07-22 ratio=100.64 momentum=98.80; 2026-07-23 ratio=100.38 momentum=97.49; 2026-07-24 ratio=100.59 momentum=97.39; 2026-07-27 ratio=100.67 momentum=98.03; 2026-07-28 ratio=100.67 momentum=97.98,False
industry,Aluminium,equal_weight_top_members,Metals & Mining,Non - Ferrous Metals,8,https://www.screener.in/market/IN01/IN0103/IN010302/IN010302001/,,not_stage_2,2,132.28,139.99,0.89,0.00551,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,98.62,97.89,-0.25,-4.0,False,False,2026-07-22 ratio=98.87 momentum=101.89; 2026-07-23 ratio=99.01 momentum=102.79; 2026-07-24 ratio=98.96 momentum=102.05; 2026-07-27 ratio=98.80 momentum=99.85; 2026-07-28 ratio=98.62 momentum=97.89,False
industry,"Aluminium, Copper & Zinc Products",equal_weight_top_members,Capital Goods,Industrial Products,10,https://www.screener.in/market/IN07/IN0702/IN070205/IN070205014/,,not_stage_2,3,124.4,117.04,2.18,0.00519,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,98.82,100.82,-0.32,-3.94,False,False,2026-07-22 ratio=99.15 momentum=104.77; 2026-07-23 ratio=99.20 momentum=101.78; 2026-07-24 ratio=99.64 momentum=102.58; 2026-07-27 ratio=99.05 momentum=101.00; 2026-07-28 ratio=98.82 momentum=100.82,False
industry,Amusement Parks/ Other Recreation,equal_weight_top_members,Consumer Services,Leisure Services,3,https://www.screener.in/market/IN02/IN0206/IN020601/IN020601003/,,not_stage_2,0,67.91,70.22,-1.1,0.00283,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,improving,98.53,97.54,-0.52,-4.85,False,False,2026-07-22 ratio=99.05 momentum=102.39; 2026-07-23 ratio=98.85 momentum=99.94; 2026-07-24 ratio=99.28 momentum=101.48; 2026-07-27 ratio=98.48 momentum=98.67; 2026-07-28 ratio=98.53 momentum=97.54,False
industry,Animal Feed,equal_weight_top_members,Fast Moving Consumer Goods,Food Products,5,https://www.screener.in/market/IN04/IN0401/IN040104/IN040104001/,,not_stage_2,2,107.24,112.85,2.15,0.00447,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,98.79,101.01,-0.46,-0.93,False,False,2026-07-22 ratio=99.25 momentum=101.94; 2026-07-23 ratio=98.99 momentum=101.33; 2026-07-24 ratio=99.26 momentum=102.15; 2026-07-27 ratio=98.61 momentum=100.63; 2026-07-28 ratio=98.79 momentum=101.01,False
industry,Asset Management Company,equal_weight_top_members,Financial Services,Capital Markets,8,https://www.screener.in/market/IN05/IN0501/IN050103/IN050103001/,,not_stage_2,3,112.08,108.6,1.5,0.00467,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.65,97.58,0.07,-0.1,False,False,2026-07-22 ratio=98.58 momentum=97.68; 2026-07-23 ratio=98.16 momentum=97.02; 2026-07-24 ratio=98.54 momentum=97.55; 2026-07-27 ratio=98.65 momentum=97.08; 2026-07-28 ratio=98.65 momentum=97.58,False
industry,Auto Components & Equipments,equal_weight_top_members,Automobile and Auto Components,Auto Components,10,https://www.screener.in/market/IN02/IN0201/IN020102/IN020102001/,,stage_2,5,121.93,109.88,1.72,0.00508,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.44,101.48,-0.48,-0.27,False,False,2026-07-22 ratio=101.92 momentum=101.75; 2026-07-23 ratio=101.82 momentum=100.81; 2026-07-24 ratio=101.64 momentum=101.66; 2026-07-27 ratio=101.75 momentum=101.87; 2026-07-28 ratio=101.44 momentum=101.48,False
