level,name,symbol,parent,sector,market_cap_cr,dividend_yield_pct,np_qtr_cr,qtr_profit_var_pct,sales_qtr_cr,qtr_sales_var_pct,pe,roce,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,stock_score
stock,Grindwell Norton,GRINDWELL.NS,Abrasives & Bearings,Capital Goods,22307.5,0.94,115.31,22.3,803.3,14.19,51.13,21.18,,not_stage_2,3,2011.6,1724.08,3.92,0.08464,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",weakening,leading,100.07,99.34,-0.78,-0.84,False,False,2026-07-20 ratio=100.85 momentum=100.18; 2026-07-21 ratio=100.60 momentum=100.22; 2026-07-22 ratio=100.04 momentum=99.28; 2026-07-23 ratio=99.95 momentum=99.26; 2026-07-24 ratio=100.07 momentum=99.34,68.19
stock,Carborundum Uni.,CARBORUNIV.NS,Abrasives & Bearings,Capital Goods,20269.43,0.38,-40.01,-17.82,1398.35,14.89,78.81,10.52,,not_stage_2,3,1064.3,934.98,3.34,0.04478,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.6,97.97,-0.09,1.39,False,False,2026-07-20 ratio=99.69 momentum=96.59; 2026-07-21 ratio=99.65 momentum=98.02; 2026-07-22 ratio=99.51 momentum=97.62; 2026-07-23 ratio=99.35 momentum=96.49; 2026-07-24 ratio=99.60 momentum=97.97,66.68
stock,SKF India Indus.,SKFINDUS.NS,Abrasives & Bearings,Capital Goods,13400.37,0.37,118.97,-1.93,945.72,31.24,36.07,29.89,,insufficient_data,0,,,,,{},weakening,weakening,100.79,97.68,0.37,0.4,False,False,2026-07-20 ratio=100.41 momentum=97.28; 2026-07-21 ratio=101.01 momentum=98.77; 2026-07-22 ratio=100.78 momentum=96.90; 2026-07-23 ratio=100.89 momentum=97.81; 2026-07-24 ratio=100.79 momentum=97.68,3.95
stock,SKF India,SKFINDIA.NS,Abrasives & Bearings,Capital Goods,7339.8,2.69,-20.23,-128.78,594.54,20.68,24.82,13.33,,not_stage_2,0,1484.8,1662.27,-2.08,0.06247,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,98.36,101.37,0.95,1.53,False,True,2026-07-20 ratio=97.41 momentum=99.84; 2026-07-21 ratio=97.33 momentum=100.31; 2026-07-22 ratio=98.19 momentum=99.86; 2026-07-23 ratio=98.00 momentum=101.25; 2026-07-24 ratio=98.36 momentum=101.37,6.85
stock,Wendt India,WENDT.NS,Abrasives & Bearings,Capital Goods,1614.9,0.37,6.18,63.49,71.28,36.63,95.27,7.82,,not_stage_2,4,8074.5,7133.35,-0.19,0.33973,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,101.6,101.29,1.46,5.49,True,False,2026-07-20 ratio=100.14 momentum=95.80; 2026-07-21 ratio=100.14 momentum=97.31; 2026-07-22 ratio=100.15 momentum=98.04; 2026-07-23 ratio=100.02 momentum=97.81; 2026-07-24 ratio=101.60 momentum=101.29,124.45
stock,SKP Bearing,SKP.NS,Abrasives & Bearings,Capital Goods,263.94,0.7,-0.95,,37.99,,299.93,11.38,,not_stage_2,3,161.0,159.09,-1.87,0.00677,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",leading,improving,100.12,102.09,0.75,0.82,True,False,2026-07-17 ratio=99.37 momentum=101.27; 2026-07-20 ratio=99.47 momentum=101.42; 2026-07-21 ratio=99.66 momentum=101.95; 2026-07-22 ratio=99.80 momentum=102.25; 2026-07-23 ratio=100.12 momentum=102.09,101.05
stock,NRB Indl Bearing,NIBL.NS,Abrasives & Bearings,Capital Goods,90.59,0.0,-6.82,2.29,20.58,27.75,,-16.17,,stage_2,5,36.98,31.01,1.84,0.00156,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,103.38,105.38,0.57,3.2,False,False,2026-07-20 ratio=102.81 momentum=102.17; 2026-07-21 ratio=102.95 momentum=102.05; 2026-07-22 ratio=102.23 momentum=102.12; 2026-07-23 ratio=102.80 momentum=102.97; 2026-07-24 ratio=103.38 momentum=105.38,192.48
stock,Signpost India,SIGNPOST.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",1653.74,0.16,21.01,2183.7,161.92,46.08,23.62,25.13,,stage_2,5,309.4,253.74,5.32,0.01302,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,101.13,98.78,-0.25,-3.79,False,False,2026-07-20 ratio=101.38 momentum=102.58; 2026-07-21 ratio=100.76 momentum=99.68; 2026-07-22 ratio=100.29 momentum=97.17; 2026-07-23 ratio=100.74 momentum=97.38; 2026-07-24 ratio=101.13 momentum=98.78,141.29
stock,R K Swamy,RKSWAMY.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",514.19,1.97,15.94,29.28,100.88,20.8,21.07,12.17,,not_stage_2,3,101.37,97.95,-1.31,0.00427,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",weakening,weakening,100.62,99.47,0.55,3.56,False,False,2026-07-20 ratio=100.07 momentum=95.92; 2026-07-21 ratio=100.23 momentum=96.56; 2026-07-22 ratio=99.89 momentum=95.71; 2026-07-23 ratio=100.08 momentum=98.12; 2026-07-24 ratio=100.62 momentum=99.47,63.1
stock,Yaap Digital,YAAP.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",326.55,0.0,19.0,84.08,135.66,28.14,17.69,30.86,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Vertoz,VERTOZ.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",303.25,0.28,6.25,-2.33,73.69,13.06,11.63,14.16,,not_stage_2,0,35.58,46.95,-9.41,0.0015,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,improving,98.59,100.26,0.14,-2.07,False,False,2026-07-20 ratio=98.45 momentum=102.33; 2026-07-21 ratio=98.23 momentum=98.56; 2026-07-22 ratio=98.33 momentum=97.71; 2026-07-23 ratio=98.44 momentum=99.92; 2026-07-24 ratio=98.59 momentum=100.26,1.3
stock,Simca Advertis.,SIMCA.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",243.5,0.0,9.04,1164.71,78.51,107.37,14.64,97.5,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Cash UR Drive,CUDML.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",238.92,0.0,18.52,94.54,108.79,43.71,8.13,40.31,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Pramara Promotio,PRAMARA.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",178.21,0.0,3.91,5.96,59.27,6.49,17.75,14.95,,not_stage_2,0,127.65,280.48,-9.35,0.00537,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,improving,99.47,103.74,0.03,0.61,False,True,2026-07-17 ratio=99.44 momentum=103.12; 2026-07-20 ratio=99.46 momentum=103.22; 2026-07-21 ratio=99.49 momentum=103.29; 2026-07-22 ratio=99.44 momentum=102.82; 2026-07-23 ratio=99.47 momentum=103.74,18.7
stock,Digicontent,DGCONTENT.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",140.23,0.0,0.9,-85.53,118.35,3.34,37.49,23.95,,not_stage_2,0,24.1,27.39,-3.24,0.00101,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,improving,98.17,98.36,-0.5,-2.4,False,False,2026-07-20 ratio=98.67 momentum=100.75; 2026-07-21 ratio=98.23 momentum=100.44; 2026-07-22 ratio=98.03 momentum=99.14; 2026-07-23 ratio=98.23 momentum=98.21; 2026-07-24 ratio=98.17 momentum=98.36,0.0
stock,Value 360 Commu.,VALUE360.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",128.72,0.0,4.99,131.34,35.84,16.97,12.98,38.64,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Crayons Advertis,CRAYONS.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",58.76,0.0,0.68,-94.03,171.88,26.88,15.63,5.55,,not_stage_2,0,25.0,33.97,-4.6,0.00105,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,improving,98.32,97.9,-0.5,-4.63,False,False,2026-07-17 ratio=98.82 momentum=102.53; 2026-07-20 ratio=98.46 momentum=101.28; 2026-07-21 ratio=98.35 momentum=98.44; 2026-07-22 ratio=98.17 momentum=98.54; 2026-07-23 ratio=98.32 momentum=97.90,0.0
stock,Hind.Aeronautics,HAL.NS,Aerospace & Defense,Capital Goods,305887.53,0.98,4196.04,5.52,13942.4,1.77,33.56,31.96,,stage_2,5,4573.4,4258.0,0.43,0.19242,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,102.44,102.24,2.27,0.03,False,False,2026-07-20 ratio=100.17 momentum=102.21; 2026-07-21 ratio=101.16 momentum=104.55; 2026-07-22 ratio=101.66 momentum=103.29; 2026-07-23 ratio=102.22 momentum=103.23; 2026-07-24 ratio=102.44 momentum=102.24,169.26
stock,Bharat Electron,BEL.NS,Aerospace & Defense,Capital Goods,296082.56,0.59,2226.35,4.62,10224.43,11.75,48.84,36.53,,not_stage_2,2,405.0,425.7,0.47,0.01704,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,lagging,99.04,101.11,0.68,5.89,False,True,2026-07-20 ratio=98.37 momentum=95.22; 2026-07-21 ratio=98.71 momentum=99.85; 2026-07-22 ratio=98.73 momentum=101.35; 2026-07-23 ratio=98.87 momentum=103.17; 2026-07-24 ratio=99.04 momentum=101.11,46.49
stock,Bharat Dynamics,BDL.NS,Aerospace & Defense,Capital Goods,45560.05,0.37,113.18,-58.51,480.2,-72.98,108.39,13.84,,not_stage_2,1,1243.0,1332.3,-1.34,0.0523,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.23,95.22,0.29,-1.67,False,False,2026-07-20 ratio=98.94 momentum=96.89; 2026-07-21 ratio=99.25 momentum=97.13; 2026-07-22 ratio=99.06 momentum=97.17; 2026-07-23 ratio=99.05 momentum=97.23; 2026-07-24 ratio=99.23 momentum=95.22,20.0
stock,Garden Reach Sh.,GRSE.NS,Aerospace & Defense,Capital Goods,29393.47,0.54,303.2,24.14,2119.21,29.06,39.3,42.96,,not_stage_2,2,2565.8,2567.74,1.24,0.10795,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.65,98.6,0.51,3.75,False,False,2026-07-20 ratio=98.14 momentum=94.85; 2026-07-21 ratio=98.76 momentum=99.37; 2026-07-22 ratio=98.62 momentum=99.27; 2026-07-23 ratio=98.64 momentum=99.18; 2026-07-24 ratio=98.65 momentum=98.60,42.48
stock,Data Pattern,DATAPATTNS.NS,Aerospace & Defense,Capital Goods,25656.64,0.22,138.38,21.3,344.85,-12.96,103.81,21.92,,stage_2,5,4584.5,3567.48,6.92,0.19289,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,lagging,101.02,101.11,2.26,5.88,True,False,2026-07-20 ratio=98.76 momentum=95.23; 2026-07-21 ratio=99.67 momentum=98.86; 2026-07-22 ratio=101.63 momentum=102.11; 2026-07-23 ratio=101.03 momentum=101.26; 2026-07-24 ratio=101.02 momentum=101.11,179.49
stock,Astra Microwave,ASTRAMICRO.NS,Aerospace & Defense,Capital Goods,17259.43,0.12,105.98,44.21,488.24,19.71,89.44,20.25,,stage_2,5,1813.4,1194.57,10.77,0.0763,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.22,98.29,0.27,1.25,False,False,2026-07-20 ratio=100.96 momentum=97.03; 2026-07-21 ratio=100.92 momentum=98.04; 2026-07-22 ratio=100.99 momentum=97.11; 2026-07-23 ratio=101.10 momentum=96.18; 2026-07-24 ratio=101.22 momentum=98.29,152.64
stock,Zen Technologies,ZENTEC.NS,Aerospace & Defense,Capital Goods,15963.89,0.06,47.24,-68.8,178.08,-45.2,82.78,16.18,,not_stage_2,3,1768.7,1547.41,3.68,0.07442,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",weakening,lagging,100.15,96.66,0.38,-0.64,False,False,2026-07-20 ratio=99.78 momentum=97.31; 2026-07-21 ratio=100.42 momentum=98.67; 2026-07-22 ratio=100.49 momentum=99.02; 2026-07-23 ratio=100.42 momentum=99.13; 2026-07-24 ratio=100.15 momentum=96.66,68.11
stock,Aequs,AEQUS.NS,Aerospace & Defense,Capital Goods,15376.44,0.0,-53.72,-739.04,367.1,47.26,,1.55,,insufficient_data,0,,,,,{},weakening,weakening,100.68,96.99,-0.42,-2.57,False,False,2026-07-20 ratio=101.10 momentum=99.57; 2026-07-21 ratio=101.00 momentum=98.63; 2026-07-22 ratio=100.79 momentum=96.46; 2026-07-23 ratio=100.31 momentum=94.99; 2026-07-24 ratio=100.68 momentum=96.99,3.4
stock,Apollo Micro Sys,APOLLO.NS,Aerospace & Defense,Capital Goods,14717.29,0.06,36.79,168.71,293.26,81.28,130.33,14.47,,not_stage_2,3,394.3,299.36,7.77,0.01659,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.87,97.27,0.04,2.29,False,False,2026-07-20 ratio=99.83 momentum=94.98; 2026-07-21 ratio=99.76 momentum=97.50; 2026-07-22 ratio=100.17 momentum=99.46; 2026-07-23 ratio=99.92 momentum=98.13; 2026-07-24 ratio=99.87 momentum=97.27,75.54
stock,Sigma Advanced System,SIGMAADV.NS,Aerospace & Defense,Capital Goods,9951.47,0.0,128.45,1400.69,322.82,469.05,35.88,60.82,,stage_2,5,523.0,300.76,19.15,0.022,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.51,97.52,-0.11,-0.31,False,False,2026-07-20 ratio=100.62 momentum=97.83; 2026-07-21 ratio=100.47 momentum=97.87; 2026-07-22 ratio=100.54 momentum=98.42; 2026-07-23 ratio=100.25 momentum=97.33; 2026-07-24 ratio=100.51 momentum=97.52,165.85
stock,Hindalco Inds.,HINDALCO.NS,Aluminium,Metals & Mining,211912.86,0.53,2597.0,-22.12,78133.0,20.41,12.56,13.21,,not_stage_2,2,942.8,975.42,1.41,0.03967,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,99.03,102.0,0.33,1.03,False,True,2026-07-20 ratio=98.70 momentum=100.97; 2026-07-21 ratio=98.82 momentum=103.11; 2026-07-22 ratio=98.93 momentum=100.55; 2026-07-23 ratio=99.10 momentum=102.40; 2026-07-24 ratio=99.03 momentum=102.00,52.82
stock,Vedanta Aluminium Metal,VAML.NS,Aluminium,Metals & Mining,171041.26,0.0,,,,,,,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Natl. Aluminium,NATIONALUM.NS,Aluminium,Metals & Mining,63125.28,3.05,1722.44,-16.68,5012.82,-4.84,10.89,39.59,,not_stage_2,2,343.9,377.3,2.25,0.01447,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,99.13,101.23,0.39,0.14,False,True,2026-07-20 ratio=98.74 momentum=101.09; 2026-07-21 ratio=98.81 momentum=102.47; 2026-07-22 ratio=98.92 momentum=100.75; 2026-07-23 ratio=99.11 momentum=101.62; 2026-07-24 ratio=99.13 momentum=101.23,50.65
stock,Arfin India,ARFIN.NS,Aluminium,Metals & Mining,1542.52,0.12,5.71,957.41,191.7,24.99,113.42,13.97,,stage_2,5,91.99,84.47,4.11,0.00387,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,lagging,100.53,102.11,1.99,3.85,True,False,2026-07-20 ratio=98.54 momentum=98.27; 2026-07-21 ratio=98.76 momentum=98.45; 2026-07-22 ratio=99.41 momentum=103.19; 2026-07-23 ratio=99.97 momentum=102.07; 2026-07-24 ratio=100.53 momentum=102.11,176.42
stock,MMP Industries,MMP.NS,Aluminium,Metals & Mining,715.59,0.71,17.99,14.36,249.68,11.9,18.56,12.49,,stage_2,5,281.7,255.97,1.65,0.01185,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,100.9,100.06,0.39,-2.07,False,False,2026-07-20 ratio=100.51 momentum=102.13; 2026-07-21 ratio=100.58 momentum=107.25; 2026-07-22 ratio=100.98 momentum=101.10; 2026-07-23 ratio=101.29 momentum=101.60; 2026-07-24 ratio=100.90 momentum=100.06,153.1
stock,Maan Aluminium,MAANALU.NS,Aluminium,Metals & Mining,689.23,0.0,1.7,-56.85,254.57,3.54,52.9,7.73,,not_stage_2,0,114.86,136.91,-3.66,0.00483,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,98.69,100.55,0.63,2.63,False,True,2026-07-20 ratio=98.07 momentum=97.92; 2026-07-21 ratio=98.33 momentum=98.92; 2026-07-22 ratio=98.48 momentum=99.71; 2026-07-23 ratio=98.51 momentum=99.49; 2026-07-24 ratio=98.69 momentum=100.55,2.75
stock,Jainik Power,JAINIK.NS,Aluminium,Metals & Mining,249.65,0.0,7.85,64.57,208.91,9.73,17.81,29.88,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Manaksia Alumi.,MANAKALUCO.NS,Aluminium,Metals & Mining,231.59,0.2,3.24,62.0,155.66,13.56,30.63,10.15,,not_stage_2,2,35.23,34.46,4.6,0.00148,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,improving,99.49,101.56,-0.43,0.02,False,False,2026-07-20 ratio=99.92 momentum=101.53; 2026-07-21 ratio=99.91 momentum=102.07; 2026-07-22 ratio=99.90 momentum=101.88; 2026-07-23 ratio=99.64 momentum=102.21; 2026-07-24 ratio=99.49 momentum=101.56,57.0
stock,Prec. Wires (I),PRECWIRE.NS,"Aluminium, Copper & Zinc Products",Capital Goods,6774.6,0.34,54.87,85.5,1762.85,67.19,44.07,32.94,,not_stage_2,3,372.5,336.78,6.05,0.01567,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,lagging,98.96,100.9,0.83,1.07,False,True,2026-07-20 ratio=98.13 momentum=99.83; 2026-07-21 ratio=98.06 momentum=100.78; 2026-07-22 ratio=98.73 momentum=101.31; 2026-07-23 ratio=98.69 momentum=99.25; 2026-07-24 ratio=98.96 momentum=100.90,76.6
stock,CMR Green Tech.,CMRGREEN.NS,"Aluminium, Copper & Zinc Products",Capital Goods,4780.9,0.0,65.98,141.95,2364.67,45.38,22.51,13.98,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Vidya Wires,VIDYAWIRES.NS,"Aluminium, Copper & Zinc Products",Capital Goods,1883.4,0.0,19.61,54.53,598.78,57.73,32.66,20.69,,insufficient_data,0,,,,,{},lagging,lagging,98.78,97.12,-0.25,1.33,False,False,2026-07-20 ratio=99.03 momentum=95.80; 2026-07-21 ratio=98.81 momentum=97.51; 2026-07-22 ratio=98.84 momentum=97.81; 2026-07-23 ratio=98.62 momentum=96.53; 2026-07-24 ratio=98.78 momentum=97.12,0.0
