level,name,symbol,parent,sector,market_cap_cr,dividend_yield_pct,np_qtr_cr,qtr_profit_var_pct,sales_qtr_cr,qtr_sales_var_pct,pe,roce,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,stock_score
stock,TIMKEN,TIMKEN.NS,Abrasives & Bearings,Capital Goods,23311.01,0.08,115.13,10.47,929.09,14.87,56.96,18.26,,not_stage_2,2,3125.3,3379.13,0.48,0.13078,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,lagging,99.58,101.67,0.08,2.29,False,True,2026-08-31 ratio=99.50 momentum=99.38; 2026-09-01 ratio=99.89 momentum=100.27; 2026-09-02 ratio=99.58 momentum=99.98; 2026-09-03 ratio=99.57 momentum=101.02; 2026-09-04 ratio=99.58 momentum=101.67,49.31
stock,GRINDWELL,GRINDWELL.NS,Abrasives & Bearings,Capital Goods,21405.43,0.98,115.31,22.3,803.3,14.19,49.06,21.18,,not_stage_2,3,1962.5,1825.04,3.64,0.08212,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.68,97.79,-0.48,2.16,False,False,2026-08-31 ratio=99.16 momentum=95.63; 2026-09-01 ratio=98.66 momentum=95.57; 2026-09-02 ratio=98.66 momentum=97.40; 2026-09-03 ratio=98.86 momentum=98.19; 2026-09-04 ratio=98.68 momentum=97.79,67.28
stock,CARBORUNIV,CARBORUNIV.NS,Abrasives & Bearings,Capital Goods,21024.36,0.36,80.34,23.44,1426.63,17.03,83.84,10.52,,stage_2,5,1130.6,997.42,4.82,0.04731,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,101.05,100.07,1.04,0.46,True,False,2026-08-31 ratio=100.01 momentum=99.60; 2026-09-01 ratio=99.94 momentum=98.99; 2026-09-02 ratio=99.43 momentum=99.47; 2026-09-03 ratio=99.68 momentum=98.07; 2026-09-04 ratio=101.05 momentum=100.07,170.24
stock,SKFINDUS,SKFINDUS.NS,Abrasives & Bearings,Capital Goods,14924.16,0.66,61.92,-13.84,970.77,18.3,38.82,29.89,,stage_2,5,3002.5,2479.57,1.17,0.12564,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,102.12,101.95,-0.26,-0.59,False,False,2026-08-31 ratio=102.39 momentum=102.55; 2026-09-01 ratio=101.96 momentum=102.54; 2026-09-02 ratio=102.79 momentum=101.94; 2026-09-03 ratio=102.78 momentum=102.40; 2026-09-04 ratio=102.12 momentum=101.95,167.69
stock,SKFINDIA,SKFINDIA.NS,Abrasives & Bearings,Capital Goods,7640.41,2.59,61.84,32.31,587.79,27.09,51.45,13.33,,not_stage_2,2,1553.2,1615.05,-1.52,0.06499,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",leading,lagging,100.32,100.17,0.32,3.52,True,False,2026-08-31 ratio=99.99 momentum=96.64; 2026-09-01 ratio=99.73 momentum=96.76; 2026-09-02 ratio=99.90 momentum=95.13; 2026-09-03 ratio=100.11 momentum=98.51; 2026-09-04 ratio=100.32 momentum=100.17,72.45
stock,WENDT,WENDT.NS,Abrasives & Bearings,Capital Goods,1667.48,0.36,6.18,63.49,71.28,36.63,98.38,7.82,,stage_2,5,8160.0,7329.43,2.23,0.34146,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,101.1,99.97,0.06,-0.74,False,False,2026-08-31 ratio=101.04 momentum=100.71; 2026-09-01 ratio=100.75 momentum=100.18; 2026-09-02 ratio=100.45 momentum=100.04; 2026-09-03 ratio=101.81 momentum=102.21; 2026-09-04 ratio=101.10 momentum=99.97,134.96
stock,SKP,SKP.NS,Abrasives & Bearings,Capital Goods,272.41,0.68,0.04,-89.47,22.11,-0.05,461.71,11.38,,not_stage_2,0,151.5,156.51,-1.06,0.00634,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,99.51,101.07,1.47,2.83,False,True,2026-08-31 ratio=98.04 momentum=98.24; 2026-09-01 ratio=98.91 momentum=97.31; 2026-09-02 ratio=98.71 momentum=98.78; 2026-09-03 ratio=98.50 momentum=97.94; 2026-09-04 ratio=99.51 momentum=101.07,5.35
stock,NIBL,NIBL.NS,Abrasives & Bearings,Capital Goods,74.23,0.0,-6.59,-29.47,18.9,1.89,,-18.17,,not_stage_2,2,30.8,31.17,0.49,0.00129,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,lagging,99.28,100.47,0.04,4.98,False,True,2026-08-31 ratio=99.25 momentum=95.49; 2026-09-01 ratio=99.24 momentum=98.76; 2026-09-02 ratio=99.44 momentum=100.36; 2026-09-03 ratio=99.29 momentum=97.83; 2026-09-04 ratio=99.28 momentum=100.47,43.33
stock,SIGNPOST,SIGNPOST.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",1440.48,0.19,18.69,22.32,152.26,10.61,19.62,25.13,,not_stage_2,1,244.25,264.79,2.73,0.01022,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,98.57,97.33,-0.29,-0.63,False,False,2026-08-31 ratio=98.85 momentum=97.96; 2026-09-01 ratio=98.78 momentum=95.53; 2026-09-02 ratio=98.47 momentum=96.41; 2026-09-03 ratio=98.62 momentum=97.31; 2026-09-04 ratio=98.57 momentum=97.33,25.46
stock,RKSWAMY,RKSWAMY.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",471.2,2.14,3.47,20.91,83.62,7.8,19.27,12.26,,not_stage_2,0,94.25,95.74,-1.77,0.00394,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,98.95,102.76,1.1,3.98,False,True,2026-08-31 ratio=97.85 momentum=98.77; 2026-09-01 ratio=97.73 momentum=93.94; 2026-09-02 ratio=98.31 momentum=103.23; 2026-09-03 ratio=98.40 momentum=101.76; 2026-09-04 ratio=98.95 momentum=102.76,13.8
stock,VERTOZ,VERTOZ.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",315.7,0.27,7.36,5.02,81.64,15.82,11.96,14.16,,not_stage_2,2,37.66,41.57,-7.05,0.00158,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",leading,leading,100.55,103.02,-0.02,1.29,False,False,2026-08-31 ratio=100.57 momentum=101.73; 2026-09-01 ratio=100.39 momentum=101.66; 2026-09-02 ratio=101.06 momentum=102.67; 2026-09-03 ratio=101.14 momentum=103.70; 2026-09-04 ratio=100.55 momentum=103.02,77.85
stock,SIMCA,SIMCA.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",312.58,0.0,9.04,1164.71,78.51,107.37,18.8,97.5,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,YAAP,YAAP.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",280.51,0.0,19.0,84.08,135.66,28.14,15.2,30.86,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,CUDML,CUDML.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",180.16,0.0,18.52,94.54,108.79,43.71,6.13,40.31,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,DGCONTENT,DGCONTENT.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",144.89,0.0,-1.93,17.17,123.3,11.63,8.51,23.95,,not_stage_2,1,24.83,26.48,-1.68,0.00104,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': True, 'near_52w_high': False}",leading,leading,100.1,101.51,0.05,-1.68,False,False,2026-08-31 ratio=100.06 momentum=103.19; 2026-09-01 ratio=99.24 momentum=100.84; 2026-09-02 ratio=100.08 momentum=103.38; 2026-09-03 ratio=99.66 momentum=102.12; 2026-09-04 ratio=100.10 momentum=101.51,48.05
stock,PRAMARA,PRAMARA.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",140.84,0.0,3.91,5.96,59.27,6.49,14.03,14.95,,not_stage_2,0,102.25,233.52,-12.07,0.00428,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,improving,98.19,97.41,-0.52,-5.14,False,False,2026-08-31 ratio=98.72 momentum=102.55; 2026-09-01 ratio=98.80 momentum=99.88; 2026-09-02 ratio=98.29 momentum=96.82; 2026-09-03 ratio=98.20 momentum=96.90; 2026-09-04 ratio=98.19 momentum=97.41,0.0
stock,VALUE360,VALUE360.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",112.23,0.0,4.99,131.34,35.84,16.97,11.31,38.64,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,CRAYONS,CRAYONS.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",58.63,0.0,0.68,-94.03,171.88,26.88,15.59,5.55,,not_stage_2,0,25.1,31.51,-5.09,0.00105,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,improving,98.79,97.51,-0.46,-3.44,False,False,2026-08-31 ratio=99.25 momentum=100.95; 2026-09-01 ratio=99.30 momentum=99.44; 2026-09-02 ratio=99.46 momentum=97.57; 2026-09-03 ratio=99.51 momentum=97.39; 2026-09-04 ratio=98.79 momentum=97.51,0.0
stock,HAL,HAL.NS,Aerospace & Defense,Capital Goods,325105.33,0.93,1589.66,14.88,5515.17,14.45,34.88,31.97,,stage_2,5,4856.0,4358.08,1.81,0.2032,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.06,96.64,0.29,-0.13,False,False,2026-08-31 ratio=100.77 momentum=96.77; 2026-09-01 ratio=100.79 momentum=95.79; 2026-09-02 ratio=100.76 momentum=96.09; 2026-09-03 ratio=100.70 momentum=96.30; 2026-09-04 ratio=101.06 momentum=96.64,133.92
stock,BEL,BEL.NS,Aerospace & Defense,Capital Goods,295424.38,0.62,1054.53,8.7,5546.98,24.94,48.06,36.44,,not_stage_2,2,405.35,422.68,-0.45,0.01696,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,100.34,99.96,-0.44,-2.91,False,False,2026-08-31 ratio=100.78 momentum=102.87; 2026-09-01 ratio=100.59 momentum=101.30; 2026-09-02 ratio=100.34 momentum=100.71; 2026-09-03 ratio=100.70 momentum=102.58; 2026-09-04 ratio=100.34 momentum=99.96,41.7
stock,BDL,BDL.NS,Aerospace & Defense,Capital Goods,45407.52,0.39,118.79,547.36,572.24,130.81,87.19,13.84,,not_stage_2,1,1255.0,1302.92,-1.05,0.05252,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.26,97.98,-0.05,1.17,False,False,2026-08-31 ratio=99.30 momentum=96.80; 2026-09-01 ratio=98.92 momentum=96.14; 2026-09-02 ratio=99.15 momentum=97.70; 2026-09-03 ratio=99.30 momentum=98.95; 2026-09-04 ratio=99.26 momentum=97.98,20.0
stock,GRSE,GRSE.NS,Aerospace & Defense,Capital Goods,28721.54,0.51,172.84,43.82,1814.62,38.53,35.88,42.96,,not_stage_2,2,2533.2,2596.09,0.7,0.106,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,99.26,99.72,-0.04,-0.41,False,False,2026-08-31 ratio=99.31 momentum=100.13; 2026-09-01 ratio=98.92 momentum=96.02; 2026-09-02 ratio=98.65 momentum=96.76; 2026-09-03 ratio=98.93 momentum=98.49; 2026-09-04 ratio=99.26 momentum=99.72,41.4
stock,DATAPATTNS,DATAPATTNS.NS,Aerospace & Defense,Capital Goods,25727.49,0.22,22.06,-13.49,116.03,16.81,95.2,21.92,,stage_2,5,4585.0,3959.64,7.59,0.19186,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,100.84,98.19,0.59,-1.97,False,False,2026-08-31 ratio=100.25 momentum=100.15; 2026-09-01 ratio=100.29 momentum=98.00; 2026-09-02 ratio=100.48 momentum=97.71; 2026-09-03 ratio=100.89 momentum=99.81; 2026-09-04 ratio=100.84 momentum=98.19,144.38
stock,ASTRAMICRO,ASTRAMICRO.NS,Aerospace & Defense,Capital Goods,16261.6,0.14,12.35,-24.09,176.66,-11.55,86.02,20.28,,not_stage_2,3,1729.0,1356.49,8.26,0.07235,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",leading,lagging,100.07,102.32,1.37,4.83,True,False,2026-08-31 ratio=98.69 momentum=97.49; 2026-09-01 ratio=99.08 momentum=95.21; 2026-09-02 ratio=98.50 momentum=95.31; 2026-09-03 ratio=98.96 momentum=97.87; 2026-09-04 ratio=100.07 momentum=102.32,118.47
stock,ZENTEC,ZENTEC.NS,Aerospace & Defense,Capital Goods,16209.35,0.06,31.85,-23.2,141.64,-10.48,89.21,16.18,,stage_2,5,1801.4,1638.65,4.35,0.07538,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,lagging,100.35,97.38,0.47,-1.29,False,False,2026-08-31 ratio=99.88 momentum=98.67; 2026-09-01 ratio=99.96 momentum=96.07; 2026-09-02 ratio=100.67 momentum=98.13; 2026-09-03 ratio=100.49 momentum=98.51; 2026-09-04 ratio=100.35 momentum=97.38,135.45
stock,AEQUS,AEQUS.NS,Aerospace & Defense,Capital Goods,15676.42,0.0,-53.23,-1457.91,395.55,54.77,,1.69,,stage_2,5,242.18,193.04,8.47,0.01013,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.31,96.1,-0.14,-2.57,False,False,2026-08-31 ratio=100.45 momentum=98.67; 2026-09-01 ratio=100.75 momentum=97.98; 2026-09-02 ratio=100.68 momentum=97.16; 2026-09-03 ratio=100.84 momentum=97.88; 2026-09-04 ratio=100.31 momentum=96.10,143.49
stock,APOLLO,APOLLO.NS,Aerospace & Defense,Capital Goods,15024.28,0.06,25.21,45.38,251.29,88.12,123.84,14.47,,not_stage_2,3,388.9,328.04,6.32,0.01627,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,improving,99.85,104.0,0.46,0.64,False,True,2026-08-31 ratio=99.38 momentum=103.35; 2026-09-01 ratio=99.01 momentum=99.14; 2026-09-02 ratio=99.40 momentum=101.47; 2026-09-03 ratio=99.50 momentum=102.48; 2026-09-04 ratio=99.85 momentum=104.00,92.64
stock,SIGMAADV,SIGMAADV.NS,Aerospace & Defense,Capital Goods,13987.87,0.0,35.41,-81.87,374.28,7083.88,84.11,60.82,,stage_2,5,762.4,403.66,21.75,0.0319,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.7,100.48,-0.66,-2.66,False,False,2026-08-31 ratio=102.36 momentum=103.14; 2026-09-01 ratio=102.19 momentum=101.89; 2026-09-02 ratio=102.01 momentum=100.59; 2026-09-03 ratio=101.70 momentum=101.11; 2026-09-04 ratio=101.70 momentum=100.48,199.4
stock,HINDALCO,HINDALCO.NS,Aluminium,Metals & Mining,225446.6,0.5,7013.0,116.7,84825.0,32.06,10.82,13.21,,stage_2,5,1011.0,993.06,1.09,0.04231,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.72,98.96,0.02,0.29,False,False,2026-08-31 ratio=100.70 momentum=98.67; 2026-09-01 ratio=100.70 momentum=98.70; 2026-09-02 ratio=100.72 momentum=98.41; 2026-09-03 ratio=100.75 momentum=99.37; 2026-09-04 ratio=100.72 momentum=98.96,130.78
stock,VAML,VAML.NS,Aluminium,Metals & Mining,171568.14,1.82,6597.0,216.06,21393.0,45.99,10.84,,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,NATIONALUM,NATIONALUM.NS,Aluminium,Metals & Mining,66773.98,3.14,2003.14,90.87,5302.38,39.28,9.89,39.59,,not_stage_2,4,374.1,381.29,0.59,0.01565,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.6,98.15,-0.27,-0.86,False,False,2026-08-31 ratio=100.87 momentum=99.01; 2026-09-01 ratio=100.45 momentum=97.96; 2026-09-02 ratio=100.45 momentum=98.22; 2026-09-03 ratio=100.64 momentum=98.98; 2026-09-04 ratio=100.60 momentum=98.15,84.18
stock,ARFIN,ARFIN.NS,Aluminium,Metals & Mining,1614.63,0.12,3.53,246.08,207.96,91.23,100.23,13.96,,stage_2,4,87.24,86.3,1.21,0.00365,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,100.48,101.7,0.41,-1.56,False,False,2026-08-31 ratio=100.07 momentum=103.26; 2026-09-01 ratio=99.63 momentum=102.63; 2026-09-02 ratio=100.61 momentum=103.07; 2026-09-03 ratio=101.14 momentum=103.66; 2026-09-04 ratio=100.48 momentum=101.70,138.32
stock,MMP,MMP.NS,Aluminium,Metals & Mining,1130.29,0.45,13.7,15.32,232.6,26.9,25.35,12.49,,stage_2,5,404.15,277.24,6.98,0.01691,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,101.72,96.55,-0.04,-1.91,False,False,2026-08-31 ratio=101.76 momentum=98.46; 2026-09-01 ratio=101.48 momentum=96.81; 2026-09-02 ratio=101.47 momentum=96.45; 2026-09-03 ratio=101.65 momentum=96.05; 2026-09-04 ratio=101.72 momentum=96.55,147.56
stock,MAANALU,MAANALU.NS,Aluminium,Metals & Mining,691.44,0.0,3.1,13.55,231.86,9.79,51.6,7.73,,not_stage_2,0,117.9,131.04,-2.88,0.00493,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,leading,99.74,100.72,-0.84,-2.51,False,False,2026-08-31 ratio=100.57 momentum=103.23; 2026-09-01 ratio=99.84 momentum=101.08; 2026-09-02 ratio=99.73 momentum=100.80; 2026-09-03 ratio=100.58 momentum=102.74; 2026-09-04 ratio=99.74 momentum=100.72,3.6
stock,JAINIK,JAINIK.NS,Aluminium,Metals & Mining,302.73,0.0,7.85,64.57,208.91,9.73,21.59,29.88,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,MANAKALUCO,MANAKALUCO.NS,Aluminium,Metals & Mining,261.62,0.13,2.85,82.69,139.59,3.85,29.56,10.15,,not_stage_2,3,38.1,33.64,-3.08,0.00159,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",leading,leading,100.71,101.37,-0.06,0.17,False,False,2026-08-31 ratio=100.77 momentum=101.20; 2026-09-01 ratio=100.73 momentum=101.44; 2026-09-02 ratio=100.22 momentum=100.12; 2026-09-03 ratio=100.53 momentum=101.57; 2026-09-04 ratio=100.71 momentum=101.37,90.4
stock,HINDALUMI,HINDALUMI.NS,Aluminium,Metals & Mining,60.03,0.0,1.91,-51.03,5.36,405.66,16.18,-2.7,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,PRECWIRE,PRECWIRE.NS,"Aluminium, Copper & Zinc Products",Capital Goods,8453.35,0.27,46.45,71.47,1779.24,59.49,48.41,32.94,,stage_2,5,472.8,378.78,9.1,0.01978,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.61,100.42,-1.25,-0.44,False,False,2026-08-31 ratio=102.85 momentum=100.85; 2026-09-01 ratio=102.44 momentum=100.39; 2026-09-02 ratio=102.02 momentum=100.99; 2026-09-03 ratio=102.06 momentum=100.94; 2026-09-04 ratio=101.61 momentum=100.42,173.35
stock,CMRGREEN,CMRGREEN.NS,"Aluminium, Copper & Zinc Products",Capital Goods,4847.94,0.0,68.18,16.41,3122.73,64.92,21.93,13.98,,insufficient_data,0,,,,,{},leading,leading,100.67,103.24,0.48,0.97,False,False,2026-09-02 ratio=100.19 momentum=102.27; 2026-09-03 ratio=100.85 momentum=103.22; 2026-09-04 ratio=100.67 momentum=103.24,39.55
